V1,V2,V3,T1,T2,T3,xA1,xA2,xA3,xB1,xB2,xB3,targets
-1.087312248,0.112576857,-0.326307398,0.928554411,0.559925541,0.602638524,-0.470037477,-0.4073577,-0.364150886,0.471466666,0.397356254,0.335023755,4
1.889394168,0.86462553,0.743739778,-1.146124259,-0.764680767,-0.718460442,0.306727261,0.170110894,0.45389595,-0.339912999,-0.180634884,-0.490107469,4
-0.489426772,-1.78007897,-0.226768126,1.490533269,0.762664583,0.7316325,-1.127225096,-0.379440588,-0.556729973,1.101734021,0.308715744,0.473381825,2
0.782669988,0.062440279,-0.127228854,0.635850396,1.087019747,1.126709965,-0.805964747,-1.07965843,-0.825109321,0.557952909,0.865019167,0.522890634,3
-1.888733207,0.425930471,0.917933504,-2.356536848,-2.367747983,-2.374326344,2.406453518,2.221546015,2.305317183,-2.25596951,-2.076731083,-2.124201109,3
0.528250636,-0.990427863,-0.351192216,0.188234011,0.057091886,0.042821815,-0.238477552,0.00039954,-0.021579257,0.239243224,-0.027723846,-0.010351779,4
0.019411932,0.839557241,-0.226768126,0.13534646,0.474718454,0.526272658,-0.183936323,-0.483382562,-0.472799326,0.178014526,0.517112439,0.511405431,2
-0.65479935,0.237918303,1.266320957,1.552109504,1.021228686,1.012813206,-0.988543503,-0.865915831,-0.980531534,1.052972834,0.91534896,1.057579927,4
0.311994187,-0.012764588,-1.83183889,-0.179079787,0.606106846,0.5789613,0.080546397,-0.378893617,-0.614143576,-0.104732123,0.396674089,0.660331841,1
0.019411932,-2.105966729,1.017472776,-1.166721474,-1.386715288,-1.319190995,0.957585773,1.433492641,1.243855079,-0.523400695,-1.105022284,-0.818932162,3
-1.125475151,0.952364542,-1.097736758,-1.006234551,-0.292242345,-0.294108208,1.268515102,0.490839842,0.511768355,-1.33690945,-0.499388011,-0.525703566,3
-0.107797744,-0.81494984,-0.600040397,1.683033849,1.828258326,1.867015198,-1.513518294,-1.537583279,-1.566756532,1.565273487,1.570761918,1.601757699,1
-0.362217096,0.664079217,1.639593227,0.20064109,-0.329081329,-0.376804517,0.140245893,0.270883079,0.115341437,-0.138145631,-0.268462686,-0.097422083,4
-0.209565485,0.86462553,-0.226768126,-1.733803868,-1.396956965,-1.382436876,1.339253976,1.141826519,1.38780426,-1.472512128,-1.237272679,-1.529012246,1
0.630018377,-1.015496153,0.270928235,1.29257594,1.624986355,1.543563239,-1.112225066,-1.20058872,-1.621767653,1.203107288,1.288581905,1.774260452,1
1.800347395,0.613942639,-0.475616306,-0.39356027,-0.384558077,-0.302733572,-0.3636221,-0.347984609,0.110946038,0.364566137,0.343668113,-0.166447451,4
-1.507104179,-1.278713188,0.022080054,0.558822802,-0.251071863,-0.21809066,0.100159513,0.734949253,0.592963911,-0.127322773,-0.813624153,-0.67546821,4
-0.998265475,0.162713435,0.022080054,-0.54216978,-0.02841859,-0.063889169,0.798781498,0.418706493,0.4557809,-0.905742983,-0.479315185,-0.534907387,3
0.655460312,0.325657314,0.022080054,1.228427901,0.949981983,0.91603456,-1.177865647,-1.082820638,-1.333975676,1.271786453,1.160987787,1.454496479,3
1.800347395,-0.138106034,-0.102344036,-0.390554287,0.081031954,0.187046956,-0.44423998,-0.585762741,-0.238376945,0.444846785,0.596873319,0.21038396,4
-0.107797744,0.86462553,-0.600040397,0.182635235,0.147508273,0.022226595,-0.036533192,-0.129046576,-0.326801584,0.025639546,0.126653927,0.339276497,2
-1.939617077,-0.138106034,-0.313864989,-0.284344765,-0.624428697,-0.599777717,0.887810378,1.019425587,1.003894584,-0.990098697,-1.116735207,-1.11160161,3
0.45192483,-1.328849766,0.345582689,1.386797981,1.703722754,1.814467201,-1.401407948,-1.390686401,-1.395982357,1.48266778,1.454223395,1.451549277,1
0.528250636,-0.050367022,0.905491095,-0.391362271,-0.631963356,-0.695263667,0.192645799,0.427543747,0.452730326,-0.2130857,-0.457813054,-0.481599322,1
-0.616636447,0.45099876,-0.600040397,-0.970257714,-1.170719694,-1.239977216,0.992941938,1.033570033,1.22063133,-1.111934027,-1.15232028,-1.388693544,3
0.273831284,0.501135338,-0.463173897,2.540259176,2.380311274,2.407415948,-2.329361887,-2.312441174,-2.432079384,2.38827543,2.356928556,2.441899837,1
-0.107797744,0.112576857,-0.17699849,-2.103375111,-1.701989152,-1.676665824,1.885881972,1.637969984,1.691470381,-1.947123975,-1.652608237,-1.65835033,1
-0.107797744,-0.138106034,0.58198846,0.046873422,-0.223956811,-0.199057578,-0.076764211,0.094642994,0.228926443,0.058048199,-0.13146024,-0.296663504,1
1.596811914,0.989966976,-1.172391212,0.358057847,1.452788487,1.519089691,-1.13808395,-1.86714504,-1.674555979,1.15937942,1.847616571,1.632903255,3
-1.71063966,-1.391520489,1.465399501,-0.633726265,-1.130582465,-1.264079736,1.432939593,1.999645658,1.568658794,-1.538301654,-2.036878613,-1.564011026,3
0.261110316,1.365991312,-1.383912165,1.052914339,1.695928024,1.818473683,-1.353352276,-2.202069441,-1.832860204,1.420888329,2.204660211,1.774139409,3
-0.489426772,1.228115722,2.11240477,-0.928372449,-0.293285414,-0.269626263,0.742923006,-0.080006442,0.061718699,-0.651650529,0.194290592,0.102918626,4
1.545928043,0.739284085,-1.097736758,0.04181355,-0.415625737,-0.43030093,-0.534792245,-0.069433253,0.002846608,0.517756605,0.031654318,-0.056581467,1
-0.107797744,0.237918303,1.141896866,-0.289320366,0.678593098,0.782182631,0.192099544,-0.650595717,-0.476238868,-0.198934154,0.665390568,0.47837711,4
-0.743846123,-1.266179044,-1.222160848,0.922755605,0.481879251,0.463237142,-0.598657155,-0.112593399,-0.223312815,0.569104029,0.062742986,0.157381182,4
-0.743846123,1.115308421,-0.400961852,-1.296650411,-1.344804818,-1.394915627,1.513264885,1.383999062,1.331461634,-1.590283654,-1.405462977,-1.339467274,1
-0.362217096,-0.890154707,1.938211044,0.042015611,-0.329937999,-0.309267221,0.041362763,0.343187312,0.480613157,-0.073859595,-0.406225884,-0.58088306,2
0.909879664,-0.388788925,-0.226768126,1.558953978,1.576921734,1.555475549,-1.582327376,-1.474218015,-1.721373216,1.680569912,1.554006593,1.84097392,1
0.146621608,1.365991312,-0.226768126,-0.989032331,-0.299692949,-0.254416821,0.714109249,0.021555447,0.224715666,-0.771637179,-0.012362258,-0.230480858,2
-0.616636447,-0.764813262,0.022080054,0.501331909,0.408810502,0.33805843,-0.076588995,0.12928124,-0.229272819,0.060176503,-0.155267273,0.238869616,4
0.909879664,-0.263447479,0.022080054,0.283439539,0.212175645,0.213010022,-0.563592886,-0.444567425,-0.359524884,0.58920636,0.452610025,0.350850486,4
-0.23500742,-1.103235164,-1.222160848,0.652386845,0.300750331,0.432254419,-0.570578727,-0.117606417,0.065140051,0.569961557,0.078804003,-0.134907624,4
-1.227242892,1.704413215,-0.525385943,-0.290969229,0.314385761,0.175599443,0.628363486,-0.260295191,-0.432196904,-0.685017836,0.274968414,0.460206173,2
2.41095384,-0.514130371,1.938211044,0.415139685,-0.543277123,-0.520725583,-1.051402232,-0.033441325,0.150001827,1.08972815,-0.005137674,-0.213789003,4
-0.298612258,1.629208348,-0.226768126,-0.90370922,-1.148993235,-1.283788676,0.997798803,0.939911116,0.702826495,-1.082786462,-0.987247133,-0.726152309,1
0.922600631,-0.639471816,0.519776415,1.287667278,1.067926607,1.058862826,-1.48114728,-1.156328974,-1.151687823,1.55670191,1.182089144,1.149370605,3
-0.362217096,0.739284085,-1.396354574,-0.151407507,0.135050626,0.136738154,0.146637139,-0.198634314,-0.160075871,-0.162356714,0.2035074,0.162591063,3
0.019411932,-0.890154707,1.440514683,-0.064403146,-0.09021378,-0.080467831,0.195485168,0.311132768,0.258571041,-0.222283712,-0.327340557,-0.257676716,2
1.291508691,-0.263447479,0.395352325,-0.358784345,-0.664965091,-0.645336553,0.002862673,0.379009454,0.50517272,-0.023804316,-0.426505375,-0.572830652,1
0.273831284,-1.103235164,-1.222160848,1.538626579,1.684897,1.695722702,-1.453093119,-1.309940769,-1.294568244,1.396092912,1.241035855,1.149180163,1
-0.871055799,0.827023097,0.768624596,-0.1404868,0.193195548,0.177294939,0.172942009,-0.277243641,-0.20263762,-0.126978694,0.329392178,0.267417525,2
-0.107797744,-0.263447479,1.191666502,-0.320578625,-1.370839613,-1.343499802,0.49859442,1.18924338,1.087052586,-0.491368853,-1.157320512,-0.991641961,1
1.418718367,1.240649867,-0.102344036,-0.371203015,0.297528491,0.2712399,-0.200003235,-0.712156806,-0.611101069,0.19305018,0.734768982,0.625332083,4
-1.507104179,1.365991312,1.365860229,-0.830630857,0.556401668,0.49383521,0.75347757,-0.525978026,-0.425869063,-0.386602855,0.737361107,0.647416837,2
-0.438542901,-1.817681404,0.270928235,-0.253159088,-0.390032727,-0.345783883,0.724468612,0.976853894,0.682170571,-0.720775878,-0.87413727,-0.496603643,3
-0.107797744,-1.391520489,0.022080054,-2.172872607,-2.162017514,-2.132928197,1.958387814,2.187501976,2.326608317,-2.028502949,-2.234805641,-2.367738961,3
-1.252684827,1.115308421,0.942818322,1.883988511,1.203068829,1.185633147,-1.37917863,-1.149438302,-1.177796274,1.299848897,1.035182714,1.007408853,2
-0.107797744,-1.64220338,0.644200505,0.052230643,0.464442739,0.441566501,0.14587974,0.091250367,-0.08259692,-0.098972845,-0.03940605,0.14414208,2
-0.28589129,1.742015649,0.270928235,-1.949091801,-1.623154804,-1.62385256,1.689157808,1.233361127,1.326046865,-1.77210947,-1.240702758,-1.293921935,1
0.833553858,-0.764813262,-2.030917434,0.274834004,-0.089536721,0.00736419,-0.473233651,-0.07634336,0.1210988,0.499320731,0.058989925,-0.172920337,4
0.273831284,-0.388788925,-0.015247173,0.219262,0.333189676,0.305603944,-0.204788716,-0.216409634,-0.305003968,0.200355296,0.214820795,0.314135547,1
-0.616636447,-1.015496153,1.241436138,0.760622395,0.200846319,0.210026477,-0.515527947,-0.019013342,0.018048082,0.533625077,-0.013242457,-0.065273718,2
-0.107797744,0.488601194,-1.234603257,0.172587622,0.403209193,0.322867704,0.091020193,-0.206228423,-0.494767635,-0.117302697,0.211883442,0.539489526,1
0.553692571,-0.501596226,-0.537828352,-0.479024541,-0.194409913,-0.186196242,0.211762906,0.233539218,0.175883644,-0.217301007,-0.217699375,-0.130583699,3
0.40104096,-0.363720636,1.701805272,-0.989922771,-1.621136121,-1.62871429,0.79524245,1.29411574,1.481440305,-0.86888391,-1.403256808,-1.623945953,1
1.418718367,2.080437552,-0.600040397,1.569736798,1.892792329,1.842135717,-1.993293988,-2.329917179,-2.248687219,1.963598948,2.298562272,2.145712298,3
-0.998265475,-0.012764588,0.768624596,-1.608082986,-1.600588855,-1.617915059,1.882205778,1.770127759,1.437358334,-1.756675567,-1.591370607,-1.148421821,1
-0.107797744,0.488601194,-1.607875527,1.334395964,1.130424465,1.092033264,-1.270941864,-1.251334449,-1.267636873,1.324042345,1.280383678,1.273104932,2
1.164299015,-0.714676683,1.278763366,-0.501112527,-0.512906056,-0.477682576,0.219733247,0.424830573,0.431598223,-0.236945856,-0.442637564,-0.43484825,1
0.019411932,1.190513289,-0.226768126,-0.162868,-0.465577066,-0.428853758,0.015242152,0.077680876,0.304144445,-0.034573294,-0.099626636,-0.356127999,2
-2.130431591,0.363259748,-0.226768126,0.798336826,1.770445031,1.733514788,-0.134865198,-1.12266667,-1.259211825,0.105082376,1.124367446,1.240598415,1
0.579134506,-1.729942392,0.519776415,-0.421785195,-1.201423787,-1.111877901,0.435704955,1.346269909,1.345956216,-0.475059337,-1.403306076,-1.379540367,3
-0.196844517,0.45099876,-0.911100622,-0.288847292,-0.668510606,-0.642352386,0.185660754,0.313136605,0.541741167,-0.232332689,-0.371520648,-0.648934384,4
0.680902247,0.488601194,0.034522463,-0.323513215,-0.09377945,-0.143630687,-0.094937006,-0.155003721,-0.084156101,0.07868278,0.148508237,0.063321936,4
0.782669988,0.613942639,-0.214325717,2.698658603,2.12838255,2.153983254,-2.507165153,-2.152901588,-2.224187073,2.388729532,2.056394641,2.107883654,3
-0.362217096,0.237918303,1.303648184,-1.948378382,-1.217156286,-1.304469873,1.949623185,1.383701618,1.157415485,-1.821726834,-1.251361203,-0.956253707,1
0.655460312,-1.140837598,-1.159948803,1.994057198,0.975093519,1.047437646,-2.082786491,-1.145494622,-0.958953513,1.97950762,1.033029411,0.789666207,1
-0.23500742,0.112576857,-0.239210535,-1.923750383,-1.018550244,-0.951597508,1.735184232,1.050335129,1.198026876,-1.647581877,-0.977215229,-1.129501302,1
-0.23500742,0.488601194,-0.351192216,1.820753427,0.824168133,0.907846168,-1.401470809,-0.766916338,-0.432537233,0.998740144,0.402775582,-0.069253661,1
0.146621608,-0.95282543,-1.222160848,-2.403351267,-1.983123643,-1.981610427,2.079847666,1.919607714,1.791971035,-1.760747818,-1.665168906,-1.426687494,3
-0.871055799,0.551271916,0.893048686,-0.332430989,-0.163266917,-0.146867145,0.288914649,0.068453337,0.224175559,-0.347653143,-0.097874053,-0.285533669,1
0.909879664,0.739284085,-0.351192216,0.67356466,0.793227394,0.782118865,-0.734455033,-0.907085826,-1.040164399,0.786661721,0.973835097,1.140187028,3
-0.489426772,0.237918303,1.515169137,0.372622549,0.174701837,0.146140882,-0.128889561,-0.059636552,-0.178740002,0.117184493,0.042916839,0.171858642,4
0.909879664,-1.015496153,0.270928235,0.718696586,1.151806545,1.124534903,-0.980271136,-1.078899266,-1.051854599,1.01237948,1.099259715,1.049625812,1
-1.774244498,-0.012764588,-0.351192216,-1.076104573,-1.477233536,-1.391925809,1.416860154,1.629798758,1.814304769,-1.550351687,-1.753034638,-1.970728485,3
1.685858687,-0.388788925,-1.433681801,2.464259845,1.499343435,1.493586741,-2.54869225,-1.684014812,-1.751783827,2.484937656,1.619213596,1.666671162,1
-1.557988049,-0.614403527,0.606873278,-0.585508887,0.053700789,0.090835659,1.185192359,0.62106133,0.451965281,-1.040392585,-0.508466116,-0.284352903,3
-0.55303161,0.237918303,-1.856723708,-0.608930354,-0.018127669,0.122453657,0.652411972,0.004699399,0.222214996,-0.731218665,-0.021067396,-0.254018004,3
-1.252684827,0.112576857,1.801344544,-1.267186276,-1.007911108,-1.034122198,1.59063886,1.19885502,0.938291557,-1.449630644,-1.016456802,-0.674183497,1
-0.476705804,0.237918303,0.270928235,0.040048266,0.441742921,0.4123551,0.098534377,-0.19322977,-0.355846753,-0.133996675,0.188846141,0.365954685,2
1.660416752,-1.140837598,-1.471009028,1.382463232,0.442726003,0.451372755,-1.717638094,-0.760606898,-0.591661576,1.717254499,0.685384472,0.450355188,1
-1.176359022,0.212850013,-0.376077034,-1.025698759,-0.884078035,-0.864691836,1.365264686,1.066751504,0.702935688,-1.187701139,-0.846796157,-0.306938148,3
-0.018750971,-0.23837919,0.022080054,-0.979224098,-1.34729573,-1.2665017,0.706122194,1.028075523,1.408208057,-0.796208369,-1.139196909,-1.58613706,1
0.782669988,-1.266179044,-0.537828352,-0.724040082,-1.179261771,-1.272173632,0.710735319,1.398036048,1.114293744,-0.734013819,-1.364654875,-1.034585609,3
-1.010986443,-0.727210828,0.33314028,-0.540822187,-0.893850611,-0.8337229,0.691963845,0.976058936,1.228038851,-0.792915939,-1.105399254,-1.424811687,3
0.782669988,-1.241110755,-0.824003759,-0.768321375,-0.924944732,-0.933393994,0.731977451,1.082179851,0.984294684,-0.735099646,-1.094059283,-0.96936082,3
0.146621608,-0.363720636,1.614708409,0.398667525,0.441084223,0.424922755,-0.434371422,-0.381043672,-0.395095251,0.433593846,0.378429072,0.387546792,3
-2.041384818,2.067903407,-0.226768126,-0.725297631,-0.262808738,-0.255446795,1.100744937,0.324997068,0.337450678,-1.212126174,-0.349186568,-0.36258856,1
0.45192483,-0.263447479,-0.226768126,0.41761036,0.157066268,0.141284039,-0.408124199,-0.182417904,-0.228956001,0.428658184,0.177660186,0.227499443,1
0.121179673,-1.64220338,0.146504145,-0.163464228,-0.119653236,-0.056818565,0.116328375,0.422458972,0.608055005,-0.156774786,-0.492924115,-0.721965056,3
-0.362217096,-0.012764588,-0.724464487,1.038653594,0.959312122,0.914593326,-0.86321586,-0.783794165,-0.782286349,0.832905344,0.72903199,0.667895842,2
-0.616636447,-0.438925503,-1.44612421,-1.211881726,-1.412026947,-1.39941062,1.498570528,1.669778148,1.58123098,-1.561900301,-1.720444419,-1.579476822,3
0.019411932,-0.301049913,1.241436138,-0.061069953,-0.415065295,-0.391725839,-0.056326184,0.175947946,0.393443924,0.035485135,-0.223176244,-0.486139259,1
-0.362217096,0.262986592,0.519776415,1.66371564,2.388653283,2.360500719,-1.317895897,-1.807992443,-2.127824332,1.394140833,1.921666225,2.270032425,2
0.121179673,-0.576801093,0.134061736,-0.95871881,-1.386074214,-1.408045124,0.866563125,1.398511462,1.528996566,-0.962485673,-1.517603081,-1.677641821,1
1.50776514,-0.138106034,0.270928235,-1.505624728,-1.545831957,-1.708142805,0.973754522,1.273760717,0.9639825,-0.953545829,-1.144520998,-0.756480039,2
0.273831284,0.989966976,0.146504145,1.934404111,1.319332114,1.300221729,-1.841583797,-1.407791247,-1.19306423,1.661279631,1.191232244,0.852046035,3
0.40104096,-0.012764588,-0.848888577,-1.087758068,-0.25027822,-0.244297488,0.772539322,0.140275991,0.06837512,-0.59029987,0.050553703,0.198431939,4
-1.723360628,-1.516861935,0.270928235,-0.400192957,-0.751259547,-0.717006721,1.132797124,1.45836199,1.220042378,-1.214030712,-1.512070613,-1.231913917,1
1.126136113,1.240649867,-0.102344036,-0.531303901,-0.776202408,-0.799421103,-0.041716502,0.097122705,0.390858739,0.01987251,-0.131488927,-0.477492201,4
-0.743846123,-1.266179044,-0.637367624,2.326556967,2.675836245,2.665507235,-1.879382772,-2.026213249,-2.10014277,1.917886935,2.029614787,2.058187498,2
1.418718367,0.237918303,1.552496364,-0.526985523,-0.892500598,-0.805864515,0.045680249,0.348379181,0.411201445,-0.043297897,-0.331356791,-0.350123562,4
-1.634313855,-0.652005961,-0.973312667,-1.248364725,-1.456080508,-1.458932026,1.625208623,1.72137955,1.799501239,-1.724622638,-1.824155023,-1.935752849,3
0.019411932,2.005232684,0.022080054,1.652209178,1.818672927,1.745722728,-1.516415696,-1.930897575,-2.214369845,1.617714713,2.04923996,2.372182623,3
0.273831284,-1.266179044,0.022080054,-0.253201799,0.27148051,0.279958305,0.229949927,0.072108612,0.003559062,-0.257940614,-0.071439211,0.011525921,3
0.782669988,-0.388788925,0.022080054,0.525121233,0.3722558,0.373146217,-0.709989032,-0.458134147,-0.360726285,0.713474399,0.432296015,0.297653781,3
-1.214521924,0.86462553,1.141896866,-1.107367546,-1.208164029,-1.215324027,1.355728557,1.259926997,1.270082824,-1.467600042,-1.330476616,-1.322467094,1
1.762184492,-1.203508321,-1.595433118,-0.086111805,-0.54845818,-0.517388256,-0.312408107,0.224898513,0.425699601,0.321687751,-0.276953455,-0.521343629,4
-0.489426772,-0.37625478,-0.189440899,1.181721503,1.241544704,1.25818129,-0.983174862,-0.967282839,-1.125274421,1.041018402,1.026723538,1.213345905,1
-1.545267082,1.541469336,2.099962361,-0.58142309,0.04199095,0.172133675,0.844430154,-0.072253244,0.151746024,-0.942642264,0.071010592,-0.180947995,2
0.184784511,-0.138106034,-1.471009028,0.736031135,0.753805169,0.688384183,-0.647911378,-0.677762261,-0.763002768,0.687012984,0.695301742,0.791325072,1
0.909879664,-0.012764588,0.022080054,0.683422152,0.510851757,0.42446148,-0.958499951,-0.59355129,-0.686871269,0.99349108,0.578956755,0.651698131,3
0.40104096,0.739284085,1.639593227,0.758557424,0.256476092,0.289013969,-0.891493256,-0.554061286,-0.326029904,0.798651913,0.420038153,0.12843253,3
-1.507104179,0.237918303,1.515169137,-1.71687881,-0.704957745,-0.79292118,1.897620888,1.022301218,0.719479175,-1.491214391,-0.714192367,-0.288392742,1
-0.60391548,0.613942639,-0.848888577,-0.364566008,-0.497280917,-0.434184852,0.384042063,0.272896841,0.541889793,-0.450421421,-0.319537598,-0.634833886,4
-0.107797744,-1.654737525,-0.102344036,0.094612171,0.38181739,0.383995325,0.07962128,0.298556034,0.277307708,-0.117018611,-0.356602138,-0.346410392,3
0.426482895,1.127842566,-1.32170012,0.342903892,0.413230401,0.406920274,-0.504101098,-0.778832797,-0.984727855,0.535549411,0.839093123,1.083981203,3
-0.55303161,0.237918303,1.141896866,-0.520655363,0.491629011,0.307314013,0.541410427,-0.238931624,-0.409278547,-0.382671621,0.371138564,0.527549562,2
-1.914175142,2.092971696,0.569546051,-0.971253048,-0.918073437,-0.960880475,1.495175457,0.951929911,0.715825477,-1.495218649,-0.884708591,-0.55719651,1
0.40104096,-1.980625283,0.146504145,-0.827631121,-1.273925074,-1.191864477,0.416864411,1.090915828,1.544955622,-0.489414699,-1.226759602,-1.772746904,3
0.146621608,0.613942639,-1.558105891,-0.498913372,-0.99824701,-1.027769224,0.509000115,0.824335095,0.908888061,-0.566355785,-0.898474196,-0.998665788,4
-1.252684827,-1.040564442,1.47784191,-0.347120617,-0.113034297,0.036644784,0.387729209,0.364607201,0.627555755,-0.457752359,-0.427571983,-0.745690834,1
-0.107797744,-0.062901167,-1.620317936,2.437282835,1.925141269,1.807313908,-1.74133555,-1.499247743,-1.933748324,1.834878168,1.564974695,2.040023219,1
-0.209565485,0.689147506,1.788902135,-2.24209845,-2.032135662,-1.962306311,1.568537552,1.372976089,1.873261771,-1.697552578,-1.475263517,-2.038621476,1
1.647695784,0.989966976,-0.102344036,1.579854654,1.337977549,1.348802706,-1.82778049,-1.688295211,-1.743998684,1.928592245,1.773870536,1.864015878,3
-1.468941276,-0.514130371,-1.097736758,-1.255051887,-0.977220136,-1.065763745,1.577176248,1.40767485,1.33532997,-1.703870258,-1.510693137,-1.459621518,3
-0.489426772,-0.764813262,-0.42584667,1.808257623,2.212464521,2.298870433,-1.151274533,-1.636869648,-1.815406317,1.238962997,1.744412527,1.959261773,2
0.655460312,0.613942639,0.420237143,-1.209778685,-1.658554517,-1.623486052,0.886182982,1.152254952,1.415716756,-0.945924225,-1.217582591,-1.494383194,1
-1.507104179,0.363259748,1.415629865,-0.507760648,0.057603798,0.128146357,0.722703919,0.067971215,0.136961692,-0.628220388,0.038054707,0.027455002,1
-0.667520318,0.488601194,0.519776415,0.496463063,0.24822132,0.359903183,-0.237391899,-0.340566751,-0.162275118,0.215125209,0.297413994,0.100067614,2
1.851231266,-0.138106034,0.146504145,-0.28659239,-0.173493586,-0.306817518,-0.198906466,0.113582842,-0.115307477,0.202486028,-0.09314418,0.144529848,4
-0.616636447,-1.64220338,-0.724464487,-1.070430982,-1.418984602,-1.325977817,1.047456644,1.49253285,1.774717148,-1.122236516,-1.588950865,-1.916117261,3
-0.616636447,1.742015649,-1.010639894,0.638312008,0.899110364,0.850253216,-0.223286565,-0.755349068,-1.045083742,0.220773577,0.811007075,1.153488948,2
-0.794729994,-1.516861935,-0.56271317,-0.077109792,0.302188603,0.30908215,0.371582495,0.359957931,0.324667751,-0.440135733,-0.417493283,-0.389551647,4
2.232860293,0.112576857,0.768624596,0.668068484,-0.073310873,-0.012305399,-1.473285376,-0.813664301,-0.500843004,1.567320008,0.839991387,0.489150647,4
-0.23500742,-0.138106034,-1.719857209,-2.127287509,-1.462090749,-1.523298749,1.553061682,1.194724426,0.891735703,-0.634338572,-0.553075341,-0.100150385,3
-0.107797744,-0.67707425,1.141896866,-0.697489538,-0.604088134,-0.61797975,0.642498394,0.680592128,0.825786734,-0.705666278,-0.747786556,-0.924453527,1
-0.362217096,0.200315869,-0.848888577,0.76960006,1.272314486,1.340327154,-0.658015979,-1.031456498,-1.067515046,0.686810382,1.096506003,1.149091962,2
-0.362217096,-0.313584058,1.639593227,-0.236400601,-0.906075035,-0.923623749,0.341099451,0.803041818,0.899464274,-0.38927253,-0.893307844,-1.024707146,1
0.40104096,1.240649867,-0.475616306,0.788190264,1.319277812,1.236949611,-0.78243767,-1.326363266,-1.612751059,0.820135649,1.409821649,1.73672563,3
0.019411932,0.664079217,2.099962361,-2.470873183,-2.145584223,-2.075894374,2.052418424,1.749927265,1.835879023,-2.07416798,-1.71040617,-1.71600501,1
1.927557071,-0.827483984,-2.267323206,0.720901858,0.192432854,0.112719805,-0.902161091,-0.347611944,-0.499832196,0.968247511,0.350821213,0.52133934,1
-1.888733207,0.676613362,2.435907405,-0.560823425,-0.224666438,-0.126198472,0.68538127,0.300834567,0.566499217,-0.781265863,-0.348892559,-0.664340682,1
0.146621608,-0.526664515,-2.08068707,0.897622127,0.878663725,0.864509468,-0.576657199,-0.515760466,-0.745249598,0.614777105,0.546034361,0.814525314,1
0.019411932,-0.514130371,1.129454457,-0.207721094,-0.221112159,-0.284254705,0.213535517,0.369982359,0.376624584,-0.26368664,-0.434593407,-0.456627917,2
-0.107797744,1.754549793,-1.010639894,1.545497602,1.005527421,1.108718877,-1.630964702,-1.689937571,-1.44841179,1.707096809,1.764324804,1.507160276,3
1.164299015,-1.015496153,1.552496364,-1.4894449,-1.145756278,-1.203092909,1.179881493,1.296326607,1.220498101,-1.258432693,-1.375941846,-1.315350286,2
-1.303568697,-0.313584058,-1.222160848,-0.062177735,-0.001214243,0.064771882,0.211183066,0.149394034,0.271897934,-0.264317086,-0.192135434,-0.345531419,4
0.909879664,1.641742492,-0.351192216,0.531495278,0.579041444,0.584398219,-1.039790169,-1.230993914,-1.008498441,0.983156508,1.17198502,0.883103368,3
0.655460312,-0.639471816,-1.5705483,-1.436564579,-1.40595843,-1.454832741,1.359869235,1.472751596,1.417451548,-1.362720459,-1.460757405,-1.367987219,3
-0.616636447,-0.388788925,0.059407281,0.746793541,0.972146858,0.972422327,-0.47350441,-0.617183951,-0.831233495,0.490258644,0.648062646,0.890353645,2
-0.871055799,1.616674203,1.701805272,-0.344881317,-0.295487928,-0.293857494,0.383440366,0.039501231,0.178252413,-0.442314158,-0.058282087,-0.216681088,4
-0.438542901,-1.015496153,-0.102344036,-0.268851744,-0.563792595,-0.505777839,0.307098385,0.651408582,0.884286311,-0.369262371,-0.742466352,-1.0305508,3
0.604576441,0.613942639,-0.102344036,0.946625687,1.388169667,1.356094041,-0.958113579,-1.370299887,-1.631766839,1.031832107,1.469523146,1.780992474,3
1.418718367,-0.012764588,-0.749349305,0.21406399,0.324435782,0.184701866,-0.595087384,-0.449967597,-0.437991761,0.528545619,0.372128127,0.285770275,1
-0.489426772,-1.002962008,1.664478045,-1.163279132,-1.243874105,-1.172524574,1.480469285,1.621856249,1.391571665,-1.461626317,-1.573611435,-1.234732923,1
-0.362217096,0.012303701,-1.097736758,-0.31999146,-0.737595363,-0.621690081,0.086657923,0.34697575,0.736325623,-0.121136595,-0.409441855,-0.871303133,3
0.146621608,-0.802415695,0.519776415,-0.886548796,-1.364618752,-1.349537138,0.933517982,1.389917657,1.445136636,-0.980289163,-1.458601409,-1.509947118,1
-1.125475151,0.150179291,0.146504145,1.287284461,1.388672734,1.543138818,-1.096821617,-1.217966405,-1.1600632,1.113374821,1.248833254,1.185195125,2
0.40104096,1.742015649,-1.097736758,-1.066319254,-1.192437467,-1.257285298,0.831484245,0.668609187,0.805553805,-0.871900929,-0.688259933,-0.847471533,1
-0.489426772,-1.91795456,0.768624596,1.016880535,0.827784281,0.736749505,-0.427281644,-0.07959193,-0.450080794,0.438454519,0.055734101,0.465937435,2
0.909879664,2.26844972,-1.097736758,0.738994021,0.768108675,0.756645876,-1.303411216,-1.518989629,-1.265376739,1.264457298,1.489549063,1.171597404,3
-0.23500742,-1.516861935,0.519776415,0.644378741,1.002005891,0.962788791,-0.41968289,-0.467593159,-0.412822701,0.330340013,0.366175243,0.221547374,2
-0.616636447,0.613942639,-0.102344036,-0.514081801,-1.160217605,-1.077921957,0.63956418,0.874374052,0.79708814,-0.532040407,-0.751025209,-0.559749822,1
