V_1,V_2,V_3,T_1,T_2,T_3,x_A1,x_A2,x_A3,x_B1,x_B2,x_B3,F_1,F_2,F_3,F_f1,F_f2,F_R,Q_1,Q_2,Q_3
1.6,0.75,1.3,410.2104566,411.185452,415.9742842,0.690611315,0.656746543,0.454222709,0.304055927,0.336771766,0.533533331,16.331604710000143,21.987431609999767,7.9123766227501156,5.522073676748849,8.655826899999623,6.609531033251293,716840.9967215146,619893.1240228205,547856.0443491194
1.5650000000000008,0.7749999999999997,1.3611111111111112,410.8147219444302,409.02539359311174,415.97243259795596,0.6794890359077546,0.6689571218772519,0.46727662668136555,0.31491491238344926,0.32476410900774005,0.5208428250258286,16.27604915444458,22.042987165555335,8.302607651055334,5.6285456362346995,8.60027134444409,6.680836851543211,716840.9869162653,619893.2118221377,547856.0981482737
1.5319444444444452,0.7986111111111107,1.418827160493827,411.34681820758203,407.51949282519325,415.74499432253356,0.6697384230513488,0.6766221404093711,0.47951534886841235,0.32440229842597124,0.3172408319469516,0.5089365711788297,16.2235800186421,22.095456301357817,8.661441522780377,5.719575374107611,8.547802208641642,6.757708348238191,716840.9790589612,619893.2641109291,547856.1495985785
1.5007253086419758,0.82091049382716,1.4733367626886145,411.8051480613142,406.4778971416943,415.40051984139063,0.6613068887289505,0.681031081938425,0.4906450650297992,0.33257445670189967,0.3129151022077996,0.4981068334650706,16.17402583482865,22.145010485171273,8.992378124149676,5.7977419677915965,8.498248024828218,6.838115142757218,716840.974536395,619893.2933542476,547856.1963627374
1.4712405692729769,0.8419710219478733,1.5248180536503577,412.1908436937155,405.7672358321917,415.00501622675563,0.6541326928919633,0.6831273553659162,0.5005533564423887,0.33949685297545384,0.31085090898865847,0.4884652662610127,16.12722466122706,22.19181165877287,9.298100815869736,5.864871323029252,8.45144685122665,6.92074954304463,716840.974056512,619893.3077737459,547856.2376848959
1.4433938709800338,0.8618615207285468,1.5734392728920044,412.50689644287024,405.29268618241684,414.5981326693884,0.6481468885882432,0.6836052472545291,0.5092328641415768,0.34524195695471815,0.31036262195081643,0.48001934375189137,16.083023552825555,22.236012767174376,9.580821762518596,5.9223721019104785,8.407245742825172,7.004692311048184,716840.9778752275,619893.3128531139,547856.273602051
1.4170942114811431,0.8806469917991832,1.6193593132868929,412.7575328219022,404.98615812582267,414.2030292389474,0.6432749599049314,0.6829781436345655,0.5167356619065413,0.3498874830448878,0.31094534038396743,0.4727178501500003,16.041278061557467,22.277758258442468,9.84244871439215,5.971396750412321,8.365500251557107,7.089253234604193,716840.9859495341,619893.3122731255,547856.3045252668
1.3922556441766356,0.8983888255881177,1.6627282403265091,412.9477609454719,404.79837491234696,413.8325014931123,0.6394383115281348,0.6816267649405575,0.5231457010933185,0.3535148063731955,0.31222611224187347,0.46647825313540686,16.00185176424872,22.31718455575122,10.08467338430998,6.012925796256144,8.326073954248379,7.173888340148341,716840.9980428831,619893.3085068618,547856.3310171515
1.3687969972779335,0.9151450019443335,1.703687782530592,413.0830351577679,404.6934792006214,413.4928369962525,0.63655568564586,0.6798335328333673,0.5285620909807979,0.3562074799891955,0.31392939930355657,0.4612032582761707,15.96461581679046,22.354420503209486,10.309022625385856,6.047815807459546,8.288838006790137,7.258153360811359,716841.0137988104,619893.3032070688,547856.3536752112
1.3466416085402702,0.9309702796140926,1.7423717946122257,413.16900598517674,404.64529829282816,413.18627337207914,0.6345444947581794,0.677807334523907,0.5330889712303797,0.358049864526893,0.31585230283814075,0.45679080230590474,15.929448533079876,22.38958778692007,10.516890299780453,6.0768285435750045,8.253670723079573,7.341675932569736,716841.0327928786,619893.2974632914,547856.3730729077
