V_1,V_2,V_3,T_1,T_2,T_3,x_A1,x_A2,x_A3,x_B1,x_B2,x_B3,F_1,F_2,F_3,F_f1,F_f2,F_R,Q_1,Q_2,Q_3
1.6,0.75,1.3,410.2104566,411.185452,415.9742842,0.690611315,0.656746543,0.454222709,0.304055927,0.336771766,0.533533331,15.91563884674522,22.04486034530971,9.365497279931125,6.474433227093015,9.12922149856449,5.241205619652206,716841.473583216,619893.2066660924,547856.1000925474
1.5650000000000002,0.7749999999999999,1.361111111111111,410.52146700235767,408.76649863584527,415.95325793191444,0.6802715044552969,0.670530071212997,0.47033673512572527,0.3141399884358315,0.3232209382722995,0.5178686705039213,15.898986761306217,22.001352790825948,9.541989030843617,6.507381041643078,8.935699362853061,5.42493905299647,716841.4700632266,619893.307799316,547856.159814304
1.5319444444444446,0.7986111111111112,1.4188271604938274,410.7879205890472,407.0851420557195,415.6869822369459,0.6714045557043777,0.6792168869078355,0.48495537641414943,0.3227582424537474,0.31469833130246927,0.5036480470493981,15.89169488615241,22.008409296871775,9.732530638196494,6.5231178101494525,8.792640336645288,5.622280779706661,716841.4699814927,619893.3708748454,547856.217264235
1.5007253086419754,0.8209104938271605,1.473336762688615,411.0107485301687,405.9110170450959,415.29379379275684,0.663929349855399,0.6843735082464621,0.49792482220854556,0.32999532528762077,0.30964391083025267,0.4910286929327074,15.88776271914804,22.041753783417786,9.925789613289872,6.527820215732249,8.68125443875534,5.821773779135954,716841.4731108448,619893.4092725265,547856.2698282639
1.4712405692729769,0.841971021947874,1.524818053650359,411.19138301455047,405.09194153519394,414.8438714499782,0.6577576062868409,0.6870834777142135,0.509251794066702,0.3359426491340248,0.3069839930245611,0.4800069522998382,15.884128054413027,22.088365113505912,10.115912893217917,6.524969444269284,8.59109691277372,6.017554814990564,716841.4791686804,619893.4316204902,547856.3166349988
1.4433938709800342,0.8618615207285476,1.5734392728920057,411.3318787093176,404.52410052542604,414.3790115153049,0.6527952035660756,0.6881143479777486,0.5190247186443949,0.3406970153770097,0.30596119594369464,0.47049748698819693,15.87924354440529,22.14093584387891,10.299819979050833,6.516704975674246,8.515948827949963,6.206579428864154,716841.4878383713,619893.4435866099,547856.3576694549
1.4170942114811433,0.8806469917991836,1.6193593132868946,411.43484999174495,404.1350442959992,413.9237451087703,0.6489441478628105,0.6880176090080619,0.527371183179682,0.3443586037929538,0.3060333943436355,0.4623758845678408,15.872388954680456,22.195242355301783,10.475918214908289,6.504454117708674,8.451873455293429,6.387306760430828,716841.4987863346,619893.4489394412,547856.3933181274
1.3922556441766358,0.8983888255881176,1.6627282403265118,411.5033371936077,403.8733838470554,413.4919052224911,0.6461046245151894,0.6871924333924044,0.5344342519484339,0.3470289005793584,0.30680962713962906,0.45550230834616307,15.863314068982541,22.248815580459436,10.64345322930236,6.489239885582288,8.39624267422277,6.55903655555602,716841.5116755257,619893.4502005847,547856.4241324168
1.3687969972779337,0.9151450019443333,1.7036877825305943,411.54065671145827,403.7022513258074,413.0906408365582,0.6441769082397248,0.6859282412681871,0.5403591578795184,0.34880878833474305,0.30800749277187506,0.449734750713208,15.852040756083628,22.300229690171378,10.802161231353598,6.471838216366301,8.34722225445885,6.721555891197776,716841.5261758751,619893.4490582894,547856.4507061889
1.3466416085402704,0.9309702796140926,1.742371794612228,411.55025992281395,403.5949991369067,412.722930335126,0.6430630447456909,0.6844341047965873,0.545285911905498,0.349796883001893,0.3094238214051673,0.4449363720424957,15.838746765361522,22.348700798781582,10.952072864017074,6.452861631126375,8.303485502659434,6.874941077300012,716841.5419721139,619893.44663642,547856.4736142361
1.3257170747324776,0.9459163751910876,1.7789066949115488,411.5356138607967,403.5322850660019,412.3891824154138,0.6426682323586984,0.6828596348113979,0.5493453824932405,0.35008818591231194,0.31091390327440854,0.440979379323216,15.823694258115362,22.39384929028086,11.09339715615282,6.43280581852138,8.264045864224903,7.0194412747107995,716841.558769382,619893.4436731079,547856.4933835748
1.3059550150251173,0.9600321321249163,1.8134118785275741,411.5001033670782,403.5000566361632,412.0882650570968,0.6429019558575058,0.6813100877547134,0.5526574205253856,0.34977299522171684,0.31237650034495434,0.43774686989543865,15.807184418686223,22.435552836612484,11.226449953090329,6.412077056715542,8.228154203760141,7.15540726180323,716841.5762969808,619893.4406415119,547856.5104824143
1.287290847523722,0.9733636803401986,1.8460001074982646,411.44695848102407,403.48812400104816,411.8181709555621,0.6436788200811663,0.6798575203713416,0.5553302201866261,0.3489361252088246,0.313742804340215,0.43513344819256183,15.7895281952397,22.47385215048136,11.351608261378152,6.391009532900225,8.19523275297366,7.283246345514662,716841.5943105937,619893.437832619,547856.5253184793
1.2696635782168488,0.9859545869879652,1.8767778793039167,411.37920122373237,403.4891380382631,411.57644703270563,0.6449191587500981,0.6785491113836742,0.5574603900287741,0.34765635483466467,0.3149682160333856,0.43304513934089517,15.771027535224126,22.508888847460963,11.46928040018123,6.369877233413275,8.16483073231706,7.403393113698527,716841.6125932643,619893.4354126535,547856.5382420715
1.2530156016492457,0.9978459988219671,1.9058457748981439,411.29961129464203,403.49784626649705,411.3604694609433,0.6465494116318142,0.6774134527773882,0.5591334464818716,0.34600610914289204,0.3160261444945473,0.43139888599902476,15.75196371664807,22.540863711338282,11.579886208106007,6.348902840404848,8.136593335877086,7.516290198581583,716841.6309553912,619893.4334632091,547856.5495513142
1.2372925126687322,1.0090767766651914,1.933298787403803,411.2107071738231,403.51054608414745,411.1676162147666,0.648502308887287,0.676465336074913,0.5604245402486954,0.34405133206690597,0.3169033014668301,0.43012181692846707,15.732590594336695,22.570008417394842,11.683843883559566,6.328264905439974,8.110239311956862,7.622375604438508,716841.6492339654,619893.4320094441,547856.5594981731
1.2224429286315805,1.0196836224060137,1.9592266325480365,411.11473893631097,403.5246800059829,410.99537204698095,0.6507169006644402,0.6757094156917103,0.5613992889158155,0.34185151081788995,0.3175961096464904,0.4291504127755365,15.713131283236393,22.596566406008133,11.781561330449772,6.30810395587692,8.085544306731638,7.722074469815605,716841.6672912455,619893.4310399289,547856.5682944962
1.2084183214853816,1.0297011989390128,1.9837140418509236,411.01369039652565,403.5385338541173,410.84138864646724,0.6531384568178552,0.675143024264143,0.562114646052597,0.3394598255548363,0.31810795129681274,0.42842963809748996,15.693777233620578,22.620780118806735,11.873430628703861,6.288527865768025,8.062328225592728,7.815793891283344,716841.6850130389,619893.4305205946,547856.5761176924
1.1951728591806383,1.0391622434424006,2.006841039525872,410.90928838169424,403.5510107366979,410.7035150603683,0.655718263139312,0.6747583367632597,0.5626197647641211,0.336923396993074,0.31844706130552836,0.42791208120054464,15.67468893780317,22.642882722517633,11.959824699655716,6.269616654669787,8.040445495098444,7.903919888595795,716841.7023067288,619893.4304044783,547856.5831158694
1.1826632558928252,1.0480976743622672,2.028683203996657,410.80301695870554,403.56146144740364,410.57980877328845,0.6584133403374257,0.6745440321745225,0.5629568270038388,0.334283605287216,0.3186249165284678,0.4275571299823289,15.655997706913817,22.663093018167725,12.041095519841116,6.251426793473772,8.01977748217211,7.986815874154546,716841.7190991621,619893.4306384603,547856.5894123773
1.1708486305654462,1.056536692453252,2.0493119148857315,410.696134935664,403.5695571386034,410.4685344260671,0.6611861074471951,0.6744865646887127,0.5631618232779483,0.3315764583946657,0.3186550100225372,0.4273301987692911,15.637808101982769,22.68161260806801,12.11757342282591,6.2339950572193805,8.000226556396882,8.064822174327082,716841.7353344916,619893.4311678371,547856.5951097604
1.1596903733118105,1.064506876205849,2.068794586280969,410.5896952827891,403.57519386770036,410.36815490821215,0.6640040082460311,0.6745711299149812,0.5632652748136223,0.32883299149597933,0.318551925104321,0.4272020137591929,15.620200713689279,22.69862464830409,12.189567155715386,6.217341949327727,7.9817114265757985,8.138256275616152,716841.750972043,619893.4319393423,547856.600293157
1.1491520192389326,1.0720342719721907,2.0871948870431374,410.4845654070972,403.57842128617506,410.2773180263053,0.6668391162402714,0.6747823921467015,0.5632928950590245,0.32607968225392475,0.31833064358788776,0.4271479599291006,15.603235069764185,22.714293694457865,12.257364446658222,6.2014747178897345,7.964163478212391,8.207413556948241,716841.7659842642,619893.4329030511,547856.6050331992
1.1391991292812138,1.0791434790848464,2.1045729488740745,410.38144746707883,403.57938967156366,410.1948408999223,0.6696677309835908,0.6751050241244236,0.5632661904480332,0.3233388696253463,0.31800603710541436,0.42714748924189494,15.58695251444593,22.72876627872347,12.321232904655808,6.186389986007645,7.9475239037118754,8.272568333230199,716841.7803547924,619893.434013493,547856.6093884709
1.1297991776544796,1.0858577302467989,2.1209855628255148,410.28089812647664,403.57831091703895,410.1196935128815,0.6724699759567683,0.6755240996736829,0.5632030022775134,0.32062916654919005,0.3175925014614569,0.4271835881011841,15.571378954767626,22.742171952998945,12.381421121014927,6.1720760212337495,7.931741463252635,8.333975082504015,716841.7940766694,619893.4352302031,547856.6134075797
1.1209214455625638,1.0921989674553096,2.136486364890764,410.1833473224762,403.5754301416252,410.05098234796674,0.6752294060016054,0.6760253710955934,0.5631179926967977,0.3179658591061749,0.31710370246172465,0.4272423008806073,15.556527406868408,22.754624604725276,12.438159877708301,6.158514672115978,7.916770748154779,8.391869764335341,716841.8071507169,619893.4365178867,547856.6171308958
