V_1,V_2,V_3,T_1,T_2,T_3,x_A1,x_A2,x_A3,x_B1,x_B2,x_B3,F_1,F_2,F_3,F_f1,F_f2,F_R,Q_1,Q_2,Q_3
0.83,1.9,1.4,417.4604758,417.0244281,421.9940138,0.648056436,0.53297765,0.308346803,0.344207196,0.452785611,0.665725516,15.010659212805917,25.199027007194214,11.295107825354382,7.087862629302822,4.8550344610549665,9.05612991683643,724004.6093068756,550857.2506093632,549718.3278974566
0.8394444444444443,1.855555555555555,1.4388888888888889,416.734243764236,417.35920546376786,422.049425286467,0.6482092895041918,0.5268155976193011,0.3193426956317579,0.34400015963576513,0.4586482539208233,0.6553125215600286,15.15391868793673,25.055767532063392,11.295123916951159,7.054449638988646,4.86481180708963,9.169839419318452,724004.6665679611,550857.2498156585,549718.3215407056
0.8483641975308641,1.8135802469135796,1.4756172839506168,416.13971689431804,417.6042746275659,422.1382272695693,0.6493301378728139,0.521749639672637,0.3274746458860948,0.3428640551521078,0.4634363716560369,0.6476272498160381,15.293620871939638,24.916065348060478,11.299480047344256,7.035865574295648,4.865242830030308,9.26866064743823,724004.7124618834,550857.2522880713,549718.3157151092
0.8567884087791494,1.7739368998628258,1.5103052126200271,415.65419502210267,417.7729168066056,422.24351010126867,0.6509778550856316,0.5177617370137001,0.33345945235811636,0.34122825652074384,0.4671745466826413,0.6419807253499544,15.42944692871816,24.78023929128195,11.306367587912467,7.028727026233316,4.8578796968116205,9.35546384395718,724004.7492778674,550857.2574189998,549718.310889576
0.8647446082914186,1.7364959609815576,1.5430660341411369,415.25826971010355,417.87736359608374,422.3535083702847,0.652864979267376,0.5147971332569676,0.3378433814256092,0.3393713143963557,0.4699223333338911,0.6378491458298416,15.5610921477581,24.648594072242005,11.314539451477371,7.030283469894846,4.844195517940192,9.432511289253792,724004.7789008926,550857.2646614827,549718.3073012334
0.8722587967196733,1.7011350742603601,1.5740068100221845,414.93552728579425,417.92867963369815,422.460229353053,0.654808004716186,0.5127773346122748,0.3410449996492518,0.337470056978435,0.47176138210788754,0.634832295000062,15.688289115218687,24.52139710478141,11.323150879783931,7.038304040539781,4.825540827826995,9.501593096547747,724004.8028691064,550857.2735324594,549718.3050342503
0.8793555302352469,1.6677386812458954,1.6032286539098413,414.67221185453536,417.93671296642407,422.5584454444482,0.6566941308991959,0.511609965419812,0.3433856362921247,0.33563235615170056,0.4727857400380898,0.6326239438762855,15.81082177247057,24.398864447529522,11.33164349044327,7.050988842322011,4.803118133419652,9.564129395246914,724004.822427023,550857.2836128756,549718.3040741769
0.8860580007777332,1.6361976433989012,1.6308270620259615,414.4568858903798,417.9100972380835,422.6449475251347,0.6584585902362933,0.5111961789555407,0.3451116796328617,0.3339194137799168,0.473094630033827,0.6309901737509614,15.928532223795248,24.28115399620484,11.339661143846472,7.066897252076269,4.777970816416923,9.62124829986742,724004.8385732805,550857.2945454785,549718.3043454889
0.8923881118456368,1.606408885432295,1.656892225246742,414.2801055115822,417.8562966071379,422.7179866744499,0.660068955943769,0.5114360770016633,0.3464113321632747,0.3323611460174896,0.4727872388282708,0.62975308313533,16.04132206710459,24.16836415289549,11.346989054172104,7.084888314569966,4.750982849575598,9.673846340230378,724004.8521025812,550857.306030989,549718.3057374563
0.8983665500764346,1.578275058463834,1.6815093238441456,414.1341244797882,417.7816761394772,422.7768571475008,0.66151420579878,0.5122326084675247,0.34742737534052,0.3309668755880795,0.4719590301723828,0.6287783770529836,16.14914982969,24.060536390310077,11.353509890889152,7.104070222923684,4.722886170861185,9.722635939590079,724004.8636419259,550857.3178232115,549718.3081218197
