DMPC1,DMPC2,DMPC3,DMPC4,DMPC5,DMPC6,DMPC7,DMPC8
179.16594674886753,195.70969224044862,198.47743352486395,527.9310761796511,100.50496401853273,170.38844046726928,128.82290209716254,124.31579641754122
115.22013245493572,117.69993663402204,67.26467552491137,35.60986265676708,107.9485795961654,46.40276179558321,69.72948787319402,73.88286558704954
294.38607920380326,313.4096288744706,265.7421090497753,563.5409388364181,208.45354361469813,216.7912022628525,198.55238997035656,198.19866200459074
