V_1,V_2,V_3,T_1,T_2,T_3,x_A1,x_A2,x_A3,x_B1,x_B2,x_B3,F_1,F_2,F_3,F_f1,F_f2,F_R,Q_1,Q_2,Q_3
1.0,1.1,2.1,412.1551798,414.6517314,420.5703471,0.697600128,0.602422106,0.422446289,0.297036238,0.388384854,0.56220443,14.133206396231627,18.84486577512946,10.179421625096252,7.689960497506249,6.044992712231163,11.109912565392046,734193.3132,597268.7064,573896.3944152803
1.0388888888888894,1.1111111111111105,2.077777777777778,412.1093596220781,414.00412805892137,420.6424988469457,0.6979849715188386,0.6055412459866966,0.41967786757326436,0.29666069567480535,0.38530028093295193,0.5648745138415299,14.108439208553497,18.869405473847298,10.242008282086234,7.58847827254954,6.020225524553059,10.927368343411365,734193.3132,597268.7064,573896.4012329365
1.0756172839506177,1.1216049382716042,2.0567901234567896,412.1386105223369,413.4553859478032,420.6657746376255,0.6969578838974151,0.6082234949501985,0.4175461956810425,0.2976671129251583,0.38266102284641035,0.5669238876970194,14.085053485689823,18.8925928758566,10.308686179356052,7.500048534307444,5.9968398016894096,10.747556391711596,734193.3132,597268.7064,573896.4089832915
1.1103052126200277,1.131515775034293,2.036968449931412,412.2188815881189,412.9968038799972,420.6497306958819,0.6948905668843554,0.6103853125535562,0.41598751498129544,0.29968806077187604,0.38054330771476236,0.5684162194082693,14.062975489215539,18.914509127992645,10.377354649367899,7.4221066094929595,5.9747618052151505,10.572167462255727,734193.3132,597268.7064,573896.4172632842
1.1430660341411376,1.1408760097546098,2.0182479804907785,412.33357019759876,412.6190951235959,420.6029169176899,0.6920577889082227,0.6119941630433121,0.41493139045025856,0.30245235007627136,0.3789742077577417,0.5694212340935946,14.042134363320004,18.93522844100371,10.446567851437067,7.3527590446942765,5.953920679319636,10.40226842435148,734193.3132,597268.7064,573896.4257262484
1.1740068100221852,1.1497162314349088,2.0005675371301805,412.47111860379226,412.3130781293186,420.5328564511986,0.6886649790350727,0.6130505664331874,0.41430548980997267,0.3057575469201067,0.37794922608085163,0.570010102671822,14.02246240015389,18.954819325873498,10.515334025606771,7.290584763599514,5.934248716153544,10.238498903073138,734193.3132,597268.7064,573896.4340801131
1.2032286539098414,1.1580653296885246,1.983869340622948,412.6234360030602,412.07005621182043,420.44607469250747,0.6848671173050692,0.6135759222338245,0.41403882315432794,0.3094511843436038,0.37744416179099316,0.5702523388734375,14.003895118879603,18.97334541834905,10.582980416719838,7.234500884530782,5.915681434879277,10.081203208283211,734193.3132,597268.7064,573896.4420839744
1.2308270620259614,1.1659505891502733,1.9680988216994508,412.7848418539145,411.88200709098373,420.34815896507484,0.6807819602906657,0.6136042329397674,0.41406386499355374,0.3134176245456864,0.37742312847131637,0.5702137869160567,13.9863712433773,18.990866063756123,10.649060357009613,7.183670060515148,5.898157559376992,9.930520769355743,734193.3132,597268.7064,573896.4495437719
1.2568922252467412,1.1733977786419245,1.9532044427161483,412.95134710780906,411.7416593886587,420.2438330272149,0.676499468237591,0.6131764915107613,0.41431788663697683,0.3175687042153427,0.3778439585188864,0.5699553764647185,13.969832626846472,19.007436760638825,10.713288217606054,7.137435280946199,5.88161894284618,9.78644917758866,734193.3132,597268.7064,573896.456307552
1.281509323844144,1.1804312353840396,1.939137529231918,413.1201581412781,411.642502799881,420.1370380247532,0.6720886385461801,0.6123368903135651,0.4147437227093216,0.32183695966401943,0.3786618284536888,0.5695324250765811,13.954224150065148,19.023109518690298,10.775493238264891,7.095273289824902,5.866010466064873,9.648888701279281,734193.3132,597268.7064,573896.462260634
1.304758805852803,1.187073944529371,1.9258521109412559,413.2893301688795,411.5787594244474,420.0310154384837,0.6676025306105555,0.6111302947688719,0.41529012633452644,0.3261706493219759,0.3798316541999391,0.568994336612018,13.939493607695178,19.03793316158591,10.83558640651008,7.056760887613534,5.851279923694919,9.517674014396288,734193.3132,597268.7064,573896.467320885
1.3267166499720915,1.1933476142777393,1.9133047714445197,413.45752276102417,411.5453346299007,419.9283879595563,0.6630820038115952,0.6096005935957629,0.4159118371030798,0.330530053828896,0.38130963800438356,0.5683845743252899,13.925591590057188,19.051953591299068,10.893536509008948,7.0215503040469045,5.837377906056943,9.392596952863004,734193.3132,597268.7064,573896.4714342311
1.3474546138625307,1.1992727468178646,1.901454506364268,413.62382597873284,411.53775836512835,419.83123622064244,0.6585585265915003,0.6077896579222696,0.4165694498498424,0.33488469764937373,0.3830542289835636,0.5677408228937948,13.912471364009832,19.065214022805208,10.949352719299764,6.989351050089122,5.824257680009602,9.273422888170503,734193.3132,597268.7064,573896.4745704834
1.3670404686479454,1.2048687053279836,1.8902625893440315,413.7876359425442,411.55212356742453,419.74117017931025,0.6540563056123556,0.6057367225849289,0.41722914939176664,0.3392112447258015,0.3850266792685419,0.5670952761363174,13.900088754608353,19.07775519406972,11.003071896526166,6.959916453977821,5.811875070608134,9.159902509644224,734193.3132,597268.7064,573896.4767195181
1.3855382203897266,1.2101537772542066,1.8796924454915847,413.94856537057166,411.585025592102,419.6593945495603,0.6495939112767873,0.6034780586726571,0.4178623592689121,0.343491893098522,0.3871913228995443,0.5664750039499503,13.888402028281027,19.089615554256568,11.054749311276066,6.933033618240608,5.80018834428082,9.051780274108905,734193.3132,597268.7064,573896.4778878298
1.4030083192569636,1.2151452340734172,1.869709531853163,414.1063790766792,411.6335048801919,419.58676807854437,0.645185526328772,0.6010468450723008,0.41844533975603404,0.3477131427275633,0.3895156666970925,0.5659023644993534,13.877371777872309,19.10083143223388,11.104451883447695,6.908515896740304,5.789158093872115,8.94880041941891,734193.3132,597268.7064,573896.4780954552
1.4195078570760211,1.219859387736005,1.860281224527987,414.2609474206481,411.6949940042725,419.5238567293872,0.640841909862029,0.5984731738719085,0.41895876084432404,0.35186484493587283,0.3919703558737104,0.565395437034547,13.866960809782704,19.1114371871386,11.152253272531391,6.886197241569545,5.77874712578252,8.850711187706345,734193.3132,597268.7064,573896.4773732579
1.4350907539051307,1.2243116439728934,1.8513767120542097,414.41221275107097,411.7672695652087,419.4709810004997,0.636571144805787,0.5957841435839281,0.4193872687145784,0.35593946599032183,0.394529058555104,0.5649684577059201,13.857134033433585,19.121465342686296,11.198230340184596,6.865927945768865,5.768920349433412,8.757267728297176,734193.3132,597268.7064,573896.4757605536
1.4498079342437344,1.228516552641066,1.842966894717865,414.56016529817714,411.84840900693507,419.42825771606545,0.6323792195937312,0.5930040076986617,0.41971905883384614,0.35993151457507216,0.39716830023670474,0.564632245981034,13.847858353318474,19.130946706910567,11.24246063264095,6.847571433142524,5.759644669318311,8.668234025217714,734193.3132,597268.7064,573896.4733030534
1.463707493452416,1.232487855272118,1.8350242894557618,414.7048259642613,411.9367521782914,419.3956366817093,0.6282704821291427,0.5901543557279737,0.41994546476311806,0.3638370954071882,0.39986726987037025,0.564394613185602,13.839102563931318,19.139910479009945,11.285020622271217,6.831001836558519,5.750888879931164,8.583384104356686,734193.3132,597268.7064,573896.470051099
1.476834854927282,1.2362385299792225,1.8275229400415525,414.8462341592354,412.0308673395509,419.3729326276973,0.6242479949202068,0.5872543107952288,0.4200605687330478,0.36765356040779223,0.4026076126292814,0.5642607476165936,13.830837247871482,19.148384344937643,11.325984514220263,6.8161021715643555,5.742623563871336,8.502502710125244,734193.3132,597268.7064,573896.4660581622
1.489232918542433,1.2397808338692653,1.8204383322614661,414.9844393280864,412.12952124730305,419.3598528691704,0.6203138134112314,0.5843207327662798,0.4200608377809838,0.3713792356316268,0.40537321965464806,0.564233572851818,13.823034677411536,19.156394563284714,11.365423472800247,6.80276296010813,5.7348209934113985,8.425385593687182,734193.3132,597268.7064,573896.4613795839
1.5009422008456306,1.243126343098751,1.8137473138024962,415.1194951763315,412.2316529292686,419.35602110573416,0.6164692044134992,0.5813684194563965,0.4199447875602913,0.37501320723423653,0.4081500216992292,0.5643140774897548,13.815668719780843,19.16396604288657,11.403405158293817,6.790881194591592,5.7274550357807135,8.351839519551707,734193.3132,597268.7064,573896.456071523
1.5120009674653176,1.246285990704376,1.8074280185912468,415.2514558602075,412.3363507639155,419.36099776609757,0.612714817678373,0.5784103009837348,0.4197126746921328,0.37855515358143793,0.4109257911649514,0.5645016157331402,13.808714746370889,19.1711224134375,11.439993491562335,6.7803595588731875,5.720501062370767,8.28168207106224,734193.3132,597268.7064,573896.4501900941
1.5224453581616888,1.2492701023319104,1.8014597953361773,415.3803735988549,412.44283249773105,419.3742972807923,0.6090508207229638,0.5754576241524896,0.41936621762625664,0.3820052135101328,0.4136899553113902,0.5647941790821138,13.80214954601337,19.177886090239365,11.475248583874032,6.7711058426414565,5.713935862013253,8.214741315627311,734193.3132,597268.7064,573896.4437906675
1.532309504930484,1.2520884299801376,1.7958231400397229,415.5062973058675,412.5504278589088,419.3954026398278,0.6054770047794762,0.572520125037506,0.41890834532919546,0.38536388296671364,0.4164334221950893,0.5651886400076334,13.795951242424314,19.18427833404944,11.509226784456082,6.763032500543114,5.707737558424205,8.150855375677967,734193.3132,597268.7064,573896.4369273128
1.5416256435454574,1.2547501838701298,1.7904996322597377,415.62927194129935,412.6585634556655,419.4237775641639,0.6019928680182213,0.5696061888523156,0.4183429726664221,0.38863193395303847,0.4191484200457754,0.5656809688912129,13.790099215851304,19.190319306836713,11.541980809720009,6.7560563188342275,5.701885531851201,8.089871940047356,734193.3132,597268.7064,573896.4296523639
1.5504242189040434,1.257264062544011,1.7854718749119742,415.74933836234766,412.76674967775824,419.4588765913829,0.5985976808657176,0.5667229968174615,0.41767480104172305,0.39181035102468065,0.4218283501947841,0.5662664257895003,13.784574028908859,19.196028124111034,11.573559926842604,6.750098161037187,5.6963603449087605,8.031647741844713,734193.3132,597268.7064,573896.4220160897
1.5587339845204857,1.259638281291566,1.7807234374168646,415.86653350856824,412.8745693494138,419.50015334779397,0.5952905372086065,0.5638766601814754,0.416909142667087,0.3949002816057757,0.42446765327030705,0.5669397287461315,13.779357356541478,19.20142290435998,11.604010171082507,6.745082770793878,5.691143672541387,7.976048022277696,734193.3132,597268.7064,573896.414066453
1.5665820964915704,1.2618805989975899,1.7762388020048165,415.9808907810632,412.98166790687105,419.54706727667804,0.5920703951341733,0.5610723417050735,0.4160517660361437,0.39790299650491723,0.4270616882169166,0.5676952011295815,13.774431920015397,19.20652081601465,11.633374581373088,6.740938615293475,5.686218236015311,7.922945994778123,734193.3132,597268.7064,573896.4058489448
1.5739942022420386,1.2639983434977236,1.7720033130045487,416.0924406027462,413.08774490878716,419.5990889490445,0.5889361070761123,0.5583143658464615,0.4151087633921857,0.4008198608458435,0.4296066229169756,0.568526897337095,13.769781424809185,19.21133812226979,11.661693442721496,6.7375977566805965,5.681567740809103,7.872222319848333,734193.3132,597268.7064,573896.3974064803
1.5809945243397032,1.265998435525627,1.7680031289487401,416.2012109978765,413.1925467071957,419.65570426755,0.5858864443485599,0.5556063174307606,0.41408643532591133,0.403652310403877,0.43209933644122134,0.5694287116866404,13.765390502249844,19.215890224003807,11.689004527034525,6.734995741984276,5.677176818249767,7.823764598000881,734193.3132,597268.7064,573896.3887793467
1.587605939654164,1.267887411329759,1.7642251773404767,416.3072281805298,413.2958601154406,419.7164176991312,0.5829201165321614,0.552951130098224,0.4129911916940661,0.4064018329360732,0.4345373316207998,0.5703944713487737,13.761244654724198,19.220191700980063,11.715343326388066,6.733071504550824,5.673030970724126,7.777466885812283,734193.3132,597268.7064,573896.3800051925
