DMPC1,DMPC2,DMPC3,DMPC4,DMPC5,DMPC6,DMPC7,DMPC8
957.5474296170968,813.4311138534679,1278.4836442565258,2477.920671905568,706.70424417902,1152.7321962984424,879.7075059204365,899.5353529847233
204.1077982198537,206.17456569953922,180.81564961799643,357.0501591837043,298.1645954173862,192.96932166185456,223.49035732512414,192.5276360281632
1161.6552278369504,1019.6056795530071,1459.2992938745224,2834.970831089272,1004.8688395964061,1345.701517960297,1103.1978632455607,1092.0629890128864
