V_1,V_2,V_3,T_1,T_2,T_3,x_A1,x_A2,x_A3,x_B1,x_B2,x_B3,F_1,F_2,F_3,F_f1,F_f2,F_R,Q_1,Q_2,Q_3
1.8,1.6,1.4,427.6963736,417.8902545,423.500403,0.414401902,0.441717902,0.265734169,0.551880954,0.525675346,0.68456794,23.438344619971204,23.888920774111416,3.827981923282146,7.692326138766037,3.1172428208068768,15.74601848120517,718383.3782823288,546885.2744183453,609497.0756559485
1.8,1.622222222222222,1.433333333333333,426.9476056478641,419.5364167978583,423.67459034398223,0.4245641818743889,0.42809707457360135,0.2539236606574998,0.5425245823581428,0.5384853236822569,0.6952325555558667,23.267870098024574,23.93769460209819,4.159032830309186,7.580728927425331,3.188343022592134,15.687141170599242,718383.3980654062,546885.1984611118,609497.0094532085
1.8,1.6432098765432097,1.4648148148148146,426.3228713349827,420.8843134067352,424.01297256480296,0.43241817992593945,0.41686939975939474,0.24267308774707924,0.5354068137257444,0.5489902545961716,0.7053802798357826,23.125977569609283,23.991670374563657,4.474527056078809,7.489465722631885,3.2442936279996397,15.636511846977399,718383.4108562571,546885.1349120367,609496.9432094172
1.8,1.6630315500685868,1.49454732510288,425.8107545404017,421.99511238146005,424.4555957143691,0.4383251994723412,0.40747473480101987,0.23216757306573735,0.5301617626322127,0.5577359230158961,0.7148306887405074,23.006002103320963,24.047755300349316,4.775280789838487,7.415031504108506,3.2882095299044396,15.590970599212456,718383.4175975065,546885.0810662508,609496.8787922137
1.8,1.681752019509221,1.5226280292638308,425.39948546965746,422.91718997009565,424.9602331445847,0.44259176083798646,0.39948502026220334,0.22249557768871894,0.5264811535249373,0.56513842166714,0.7234977456044122,22.903028306534058,24.104114148800228,5.062301710833147,7.354662980005335,3.322739045538029,15.548365326528723,718383.4191836544,546885.0348146736,609496.8172743059
1.8,1.6994324628698199,1.5491486943047295,425.0774606972691,423.6888913132604,425.49729542121815,0.44548111500533016,0.3925725875417003,0.21368063664654569,0.5241021245199123,0.5715151497413815,0.7313586583765935,22.813400644412287,24.159679896937305,5.336576139848022,7.306117913248084,3.350062833392882,15.507282731164203,718383.4164388862,546884.9945176308,609496.7592099996
1.8,1.7161306593770524,1.5741959890655777,424.8335861914968,424.3406488029216,426.0462543969949,0.4472208222799,0.3864868163808911,0.20570377185763897,0.5227990880470937,0.5771077545027445,0.7384318845920308,22.734376269809143,24.2138510866008,5.5989802155610215,7.267535618034331,3.3719370876113106,15.46684065177481,718383.4101064717,546884.9589040237,609496.7048191924
1.8,1.7319011783005491,1.5978517674508235,424.65749213320925,424.8966305753147,426.5930938784049,0.4480079620757929,0.3810365390221088,0.19851945479467814,0.522378064960989,0.5820994998790558,0.7447614820814312,22.663878644696783,24.266305819753285,5.850256232462603,7.237347889504454,3.3897526530528395,15.42653075519233,718383.4008456547,546884.9269912796,609496.6541103016
1.8,1.7467955572838518,1.620193335925778,424.53965591436463,425.3760296385038,427.1284790192918,0.4480128872450003,0.3760766068966146,0.19206695962946332,0.5226725627827076,0.5866285682450701,0.7504060018959131,22.60032193926774,24.31688823165493,6.091020365749647,7.214220528734594,3.4045959104948404,15.386101410533147,718383.3892333084,546884.8980220415,609496.6069624515
1.8,1.7608624707680824,1.6412937061521242,424.4714566539819,425.79408291421856,427.6464293819662,0.44738221834206704,0.3714974735532748,0.18627832819974546,0.5235402913040857,0.5907983953183477,0.7554307218041862,22.542485036854444,24.365539743988833,6.321783109462146,7.197013132729425,3.4173049020138406,15.345471904125016,718383.3757685056,546884.8714142516,609496.5631802481
1.8,1.774147889058744,1.661221833588117,424.4451820503142,426.1628774946882,428.14335527643306,0.446241386800438,0.367217083631687,0.1810838358396265,0.5248603939678138,0.5946857209736244,0.7599023424697138,22.48942036636265,24.412257806611922,6.542972651323402,7.184749733150918,3.42851817985764,15.304670633211733,718383.3608787354,546884.8467218973,609496.5225300055
1.8,1.7866952285554807,1.680042842833222,424.4540019416011,426.4919916974099,428.61735545439893,0.4446969409591793,0.3631745214266248,0.17641560444115245,0.5265309707985367,0.5983468880887284,0.7638855066279038,22.44038729883996,24.457071388819603,6.754956505898173,7.176595957196586,3.4387158996097704,15.263791341643373,718383.3449269008,546884.8236042203,609496.4847633763
1.8,1.7985454936357317,1.6978182404535986,424.4919192501568,426.7890068398752,429.06770496744406,0.4428387147280937,0.3593250249193157,0.17220984684805962,0.5284667843360846,0.6018227762858007,0.7674406614260507,22.394802989596293,24.50002658995506,6.9580595411223864,7.171840259017865,3.4482536427872232,15.222962730578427,718383.3282185179,546884.8018016197,609496.4496324224
1.8,1.8097374106559687,1.7146061159839543,424.5537094995837,427.0599133850143,429.4944829099385,0.44074183757357976,0.355636099281963,0.16840814970754128,0.5305971585744367,0.6051426350569163,0.7706228616784938,22.35220572021672,24.541178304305834,7.152578003445105,7.169877869804537,3.457389846382658,15.182327850412184,718383.3110087361,546884.7811168368,609496.4168988805
1.8,1.8203075545084155,1.7304613317626238,424.6348510365435,427.3094384003722,429.8983017358419,0.43846866423211783,0.3520844601590056,0.1649580368961049,0.5328639896493272,0.6083270841120995,0.7734812730649496,22.31222728978799,24.58058546801246,7.3387898493203725,7.170196737066183,3.466307814835032,15.142030552721808,718383.2935089478,546884.7614003002,609496.38633951
1.8,1.8302904681468373,1.7454357022202558,424.7314560076857,427.541303914623,430.2801122650253,0.43607051523923135,0.34865368344520115,0.16181309219279266,0.5352199646741486,0.6113904072734857,0.7760591022128782,22.274572031736348,24.618308398440682,7.516961970443857,7.1723650616724255,3.4751332457254276,15.10220697006392,718383.2758928565,546884.74253874,609496.3577488222
