V_1,V_2,V_3,T_1,T_2,T_3,x_A1,x_A2,x_A3,x_B1,x_B2,x_B3,F_1,F_2,F_3,F_f1,F_f2,F_R,Q_1,Q_2,Q_3
1.6,0.75,1.3,410.2104566,411.185452,415.9742842,0.690611315,0.656746543,0.454222709,0.304055927,0.336771766,0.533533331,16.128576432777685,22.201888767644903,8.078761838810337,5.271916045031374,9.073312334867218,6.656660387746309,716841.1252598435,619893.1579625348,547856.0641953463
1.5649999999999997,0.775,1.3611111111111116,410.88234561392454,408.8242795101052,415.95090354066673,0.6790972044696568,0.6702859838758216,0.4675251054477296,0.315299498993464,0.3234616908682927,0.5206005349805388,16.12326701776627,22.174345274093113,8.373491294073213,5.41647480787021,8.884411589660179,6.740125543229389,716841.1038675093,619893.2463756994,547856.1194424415
1.5319444444444439,0.798611111111111,1.4188271604938276,411.4703656799022,407.2404765960474,415.69020926672414,0.6690018254584533,0.6785435364033441,0.47997289239558666,0.3251237775595998,0.3153606529679371,0.5084897088057642,16.102856270576314,22.185085392765938,8.68227695926298,5.531406866310921,8.758155048115546,6.825153107969095,716841.0889838528,619893.2968939262,547856.172063981
1.500725308641974,0.8209104938271603,1.4733367626886154,411.9758899178804,406.18101452428203,415.3134265655975,0.660259049710633,0.6831581963463984,0.4912674421456312,0.3335985626454383,0.3108363617150087,0.49749865402375376,16.07099985508755,22.21395117935367,8.988430560011462,5.623256911265578,8.670214698751717,6.909574219542136,716841.0802425662,619893.3236787078,547856.2195808119
1.4712405692729755,0.8419710219478735,1.5248180536503593,412.40255634262735,405.47990339682855,414.8907880264448,0.6527941542650654,0.68526373064762,0.5013016730736511,0.3408021995332888,0.3087652849941451,0.4877340018528382,16.031711167954853,22.25125964256438,9.284039272586563,5.697289665958327,8.60640832829037,6.992817706843347,716841.0771763653,619893.3357001479,547856.2612760959
1.4433938709800322,0.861861520728547,1.5734392728920057,412.7552284662285,405.0253888038086,414.4627140691163,0.6465280552294126,0.6856596717914121,0.510076368468595,0.34681722919867053,0.3083584100236327,0.4791952424267166,15.98832703667795,22.292118664283414,9.565369784629826,5.757520806353251,8.558048156081815,7.074847090457807,716841.0792620667,619893.3387247251,547856.2972722423
1.4170942114811418,0.8806469917991832,1.6193593132868942,413.03941145801775,404.7408417477907,414.05178558887695,0.6413794973477502,0.6849166514993759,0.5176517063814842,0.3517280890582283,0.30905477014741684,0.47182314668200853,15.943342129958769,22.333940920060527,9.830792752087337,5.806952363987273,8.519618844773866,7.155761689430544,716841.085951352,619893.3364917277,547856.3280641681
1.3922556441766338,0.8983888255881172,1.6627282403265111,413.26090392389716,404.5730167469073,413.66979390530366,0.637266311031527,0.6834448764010882,0.524118569823278,0.35561976505002624,0.31045264664931776,0.4655283070178036,15.898510117114881,22.375305014767807,10.079793906883623,5.847819505550788,8.487536060398803,7.235652983719861,716841.0966921669,619893.3314321412,547856.3542821705
1.3687969972779321,0.915145001944333,1.7036877825305934,413.4255782843724,404.48456483506453,413.322000366344,0.634106280718287,0.6815401741946223,0.5295814649071552,0.35857685598426725,0.3122635120496794,0.46020806683416504,15.855002773730511,22.415410731581236,10.312477097937768,5.881795160654659,8.459441278221833,7.314560964556302,716841.1109437468,619893.3251194633,547856.3765733787
1.3466416085402693,0.9309702796140921,1.7423717946122272,413.53923701350885,404.44912100322045,413.0097553721095,0.6318178343916137,0.6794157398631746,0.534148404206879,0.360682841545639,0.3142803824679549,0.45575650886655744,15.813558839615718,22.45380679303105,10.529300234358855,5.91014564272597,8.433779422654709,7.392469139954617,716841.1281871556,619893.3185585728,547856.3955453192
1.3257170747324765,0.9459163751910868,1.7789066949115477,413.607513377664,404.4480152272376,412.73212378864974,0.6303206867616713,0.6772243862080651,0.5379250315873454,0.362019419900592,0.31635569152171283,0.4520702302712337,15.77460489823487,22.490248298605405,10.73092656458317,5.933844301881863,8.40953423242995,7.469313431469827,716841.1479325631,619893.3123742414,547856.411742101
1.3059550150251167,0.9600321321249156,1.8134118785275728,413.63580196886704,404.4680278774299,412.48689989928096,0.6295364412568765,0.6750744051587181,0.5410113373140254,0.36266590751214045,0.3183855492474585,0.4490515514339487,15.738347823993069,22.5246181885277,10.918135889333774,5.95365279959907,8.386056150368521,7.544994924226551,716841.1697240839,619893.30693608,547856.4256375288
1.2872908475237215,0.9733636803401977,1.8460001074982628,413.62920926201014,404.49983547306823,412.271240643457,0.6293891603997587,0.6730410215456817,0.5434999589317195,0.3626986883699156,0.32029839430670815,0.44661015791162406,15.704843382438185,22.5568815823621,11.091768624519515,5.970178574275781,8.36294699765592,7.6193924913375914,716841.1931427484,619893.3024424524,547856.4376367169
