x1,x2,x3,x4,x5,x6,x7,x8
-54.76963613027794,-350.50880842365433,-7883.3334069962175,-1873.689997586586,-30.44673328265841,-3741.1759346321537,-1580.1641499323157,-34.2794473110937
-1154.8493070430663,-2193.0621735131194,-16295.702873443697,-4676.815346971382,-794.3195184249297,-4391.249364209413,-3.1594634436683404,-952.7052588715407
-59.617186455695766,-273.0861742316734,-8081.278572776842,-2131.393341193415,-25.84553540569214,-3709.4200927915444,-1248.8707056175529,-31.42583507983331
-408.3320935770007,-1359.2971875922944,-14556.426466933226,-3683.328274704568,-162.01214900216334,-3708.9067875582286,-105.36815989356572,-240.40260437390694
-133.0435506890543,-727.2886916656811,-15840.532135180983,-4227.15812530351,-11.118193939642525,-5672.805350847547,-1347.3675883673673,-40.73681330510023
-61.031694377889224,-594.0096758204935,-11569.519985120267,-2449.059623639908,-42.86381764942276,-3637.1683200876155,-985.9882495802939,-20.837641623686427
-16.743210239064926,-248.46566222273105,-8054.734870551375,-2397.716791856426,-78.66069172470212,-4120.431098879044,-1184.825802955669,-83.29706864844154
-102.48141077723857,-330.0455957864268,-7367.354686575288,-1947.6609567806752,-11.946529012618615,-3042.880711755445,-932.6884682250983,-50.158718862831584
-738.5116907610535,-1555.899733207965,-16369.055952673909,-4779.967493735312,-451.03493190876816,-5230.560491252601,-18.693770563122847,-531.0526241748956
-1732.2324497144607,-2143.983805752808,-3890.28104948639,-1141.9417199929117,-1520.6253630737672,-29.060993060057818,-1115.8539170019628,-1612.0248408447142
-2631.8574251667687,-3240.1889253931395,-1893.7304053346768,-419.5681339263694,-2453.3613503121674,-159.7568391362817,-2654.224386007942,-2669.075749833482
-181.8348884187143,-792.0219856894136,-13746.327692488734,-3091.4794083860033,-46.474227647534754,-3772.1435585922977,-752.4914659176144,-12.907260763307821
-1688.7859974583848,-2628.2365920837296,-14327.32030910999,-4469.472495908212,-1276.8572831854988,-3316.707402631091,-0.2979849394445741,-1464.282466988388
-148.64828417519394,-581.9281992396512,-6372.761311903625,-1417.8928230117317,-64.38742633891218,-1763.6322504629782,-320.975111537116,-67.72233049839377
-993.6533297218253,-1511.0126267281412,-11682.972964437075,-3211.20718418549,-673.5135664204321,-2885.22360189185,-6.990119022410747,-712.2058705244266
-225.68005390307906,-856.2837564537218,-17961.624744046567,-5213.042915462689,-1.1912951233826086,-7079.889315128095,-1448.2025931355424,-106.95509125886004
-169.50860953862946,-710.5958557232664,-14322.180533881816,-4176.035742776041,-40.83553423390414,-5016.321654716416,-333.7654936328786,-92.79810439887532
-149.07777588462534,-520.757211678628,-19480.364376198933,-6915.373001376223,-3.4929933821856514,-9368.243482646327,-1757.791952906047,-77.21012567646669
-637.5659581405687,-1046.831111697623,-2927.498713748892,-411.8102729177306,-455.79453311117015,-300.6346893010325,-694.0974549569268,-573.1558438033155
-123.52299673683909,-425.044260495661,-11182.698512633244,-2829.258755042618,-22.383832169626128,-4477.999220222196,-1277.8126417872058,-22.65053638031155
-1981.2741855431138,-2728.4297476107763,-8908.1500674498,-2118.9270632051653,-1568.2393088164922,-133.33045716771076,-506.96437263351686,-1759.327363070414
-149.42632610264178,-438.2148234762584,-14690.286599504634,-3932.814361825247,-3.300700009324002,-6465.734799038149,-1972.8238137321152,-79.38511879533691
-4.176989808104753,-461.7755176759662,-7911.73340031495,-1574.8154385535963,-230.85925853928532,-3962.8550460682463,-1986.853251218606,-169.05494313149356
-95.08453170390653,-824.9310945695883,-17143.649685927743,-4947.822072619195,-11.567209692179887,-6549.562187944198,-719.3369278208557,-80.82208233423466
-160.49114627800338,-246.78268261504155,-6869.39005365892,-1953.3404200514728,-8.524453999810982,-3403.7129436736736,-1422.7087479109205,-65.50288977918913
-133.26103895229338,-466.1210688380911,-11733.967787762327,-2648.0420259241732,-30.53796965628863,-4296.316281623148,-1362.106047652227,-15.795695165721671
-210.9922175267851,-321.8497017477598,-5806.224050787159,-1121.800145359155,-123.51359350383532,-1550.6240079997135,-603.9669164166709,-27.64033342029205
-155.7627205363985,-303.5697829844918,-9666.426135951766,-2354.743805681827,-37.83807645683964,-3726.088314806642,-1364.0645323902215,-13.228052530481797
-175.87644716694953,-350.6685941445571,-8494.102329572092,-1664.7014304918723,-102.56846978338557,-2465.4139165568363,-879.8118963439134,-5.948859248190481
-190.54821772005062,-169.0501913222271,-6972.331148815927,-2327.5751540306665,-70.75255290315664,-3167.269543085667,-307.38474673801437,-117.00501946947355
-600.3049522608773,-1010.9747705084097,-4695.761510884846,-1307.437185777782,-449.86543688434455,-928.5863375705213,-56.60075216333626,-549.4234554859698
-79.45179096588937,-443.1266555029522,-11793.543372025482,-3464.73183600429,-40.96698499211546,-5051.620816481753,-415.9115049782269,-87.72042149619105
-1163.342788026609,-1622.3351668936705,-6494.087757459334,-1577.300238106345,-884.3535761781885,-483.79851247476734,-137.78664375858776,-960.0553648231479
-605.4705562974129,-961.7902627301955,-7962.058510376903,-2157.8070987970495,-404.4627178380532,-2168.456634666811,-31.529785368481047,-413.66156732448934
-2076.0192445625144,-2545.6998520295365,-5042.9804598817655,-1203.6153756693816,-1861.158820748691,-14.046720251824272,-1673.6132420649217,-1906.8842547526622
-388.0272735951527,-975.9917215766899,-6090.92056784291,-1129.0436820699545,-175.29540958710882,-818.3059949170218,-266.0198457005187,-317.51200799907235
-173.07343689029173,-676.3068869410013,-14593.655099235777,-3946.4830522001457,-12.769417186847352,-5065.232700474248,-875.8962850591213,-39.964979678002464
-637.8187421403221,-1019.52834581056,-10340.279263641967,-3270.7417243120844,-487.6873132548806,-3737.011760088329,-15.944249338470295,-564.1810911081634
-301.59482121153394,-1083.5899645056297,-14371.152642494504,-3620.85917465159,-106.01967853409032,-3756.5611538935723,-163.42085362184625,-170.4622954222866
-1426.1947027207652,-1779.687270644355,-1411.246638485452,-748.325963139059,-1280.419963688936,-93.66771826233915,-1091.669224427466,-1426.0915500588228
-176.14786496206125,-722.348968659848,-12320.857034012164,-2689.98849879345,-32.43478127923609,-3693.201031681115,-795.8305314377595,-18.451551580970875
-494.8351625825372,-855.663358579082,-3874.3016378669445,-154.54582897700726,-523.0439781393912,-632.1476883796162,-1206.1580029326806,-499.1990352760747
-333.69256197639595,-663.5036896274753,-4656.015361286726,-407.8736826093175,-395.36095136920903,-439.35878682547064,-699.3273568282855,-356.4848489050395
-88.47359302058341,-355.35283470749266,-8623.818200445981,-2159.6437305464037,-15.262689421708858,-3574.9860338137023,-1163.5414430833848,-38.10068101382463
-10.03704993135898,-306.4818479391662,-6257.44791999514,-1472.4787297307248,-120.6303437897147,-2723.952096606984,-989.7592331203549,-83.12434500111404
-298.7974846489084,-520.8238018743358,-10093.214664769532,-3110.044348937518,-123.63289767322237,-4061.1008098048646,-140.31422570242972,-217.63113273054256
-146.9516340533176,-87.50545085970718,-6325.692637430152,-2072.270107511564,-66.4559596521144,-3388.675056061221,-954.9470391973387,-36.74797801801568
-1110.884462669597,-1597.9311211973002,-7877.90956279841,-2322.9579127312713,-895.1243815116078,-1548.5924484595403,-8.72013611077116,-1017.2988260672406
-492.7280399872325,-789.9622827765903,-8267.95983963766,-2451.5610620386806,-357.8267368094238,-2693.3085748014314,-33.143059333969866,-410.0551327794103
-135.93516868573425,-454.51080197233375,-6231.0168959093035,-1296.3336696499068,-57.57533983520399,-1832.6963119419859,-532.5516570408478,-28.10687018800955
-160.03769894038348,-283.3927049147863,-2322.496316792953,-458.81861295337814,-141.5843812957113,-957.9615241796693,-685.1490263416378,-141.14083400744127
-131.88998686995703,-76.76887624616033,-10603.016888332912,-2855.848845854371,-66.18943455132418,-4955.913423989916,-1869.7458582430818,-43.029821935226195
-1000.2090872110188,-1331.2898910955603,-4178.200368631366,-454.0812663531714,-863.3348231210313,-179.14568587303071,-1289.8533163249326,-877.883445006929
-2788.282360612778,-3409.186690680373,-1354.2541524084954,-369.32086793854114,-2586.4945147387684,-222.19750457730976,-2841.164057517776,-2809.0461282745973
-382.0653132893921,-764.261433730131,-4336.343651855383,-849.689393321362,-308.8244219871149,-512.4762673981169,-223.66804546012347,-352.0334153158986
-2215.925040370269,-3216.4819864774818,-8550.470974221658,-2181.0690215844115,-1743.9470738529508,-68.71175686047552,-729.4034078125718,-2059.6101033376012
-210.92619718093545,-772.076435017616,-20337.310372526324,-6970.0990834408785,-8.796686025405414,-9404.903978400542,-1811.9040620091569,-44.891436046261376
-38.11823060422359,-168.4102716344137,-8181.175833557962,-2443.927531079437,-49.96072107930981,-4238.966362258776,-1351.6718511243694,-52.70690773961008
-200.74763235028365,-270.6509139338949,-11639.138982257917,-3283.8466742755236,-24.60249385146068,-5153.74723268601,-1405.2268833783787,-26.822725494308102
-135.0117506990403,-486.7276356768651,-10650.206668767494,-2414.4075922915536,-28.737447800623944,-3639.1989044051047,-1136.016668994497,-17.72179773565672
-1477.7912978790062,-2194.9236401264784,-11532.722521992819,-3545.359990049498,-1152.6294251580825,-2327.9753576252274,-1.4199777731865417,-1328.1022395926975
-117.20661400163902,-620.1744389641935,-6663.594833678684,-1419.5287398688224,-91.65775854580953,-1685.372967076554,-267.2365947459618,-92.92859864961193
-69.42355960353709,-764.904527938716,-14525.817539580261,-3758.79979994529,-15.286575854759082,-4947.853961831053,-828.8088100200584,-79.57704205418743
-3348.8553542392197,-4113.781044795646,-5505.450810498367,-1954.1833811116041,-2990.565214209032,-2.3851486809814353,-2256.940056405539,-3246.794908854359
-607.8474616408155,-1248.074121856262,-12842.516434866118,-3577.6284051760194,-341.4678408194315,-3267.2959206429487,-35.33596555853585,-395.94019071897503
-32.115660645242414,-146.12841141723385,-10541.024349452127,-3046.2930109868507,-125.62776779888755,-5303.190679193416,-1732.1951676728313,-95.05383512409038
-302.0156139245237,-9.230171965232866,-8984.763342772952,-3135.975498074601,-210.9987577931735,-5465.514074415094,-2082.3419160208755,-192.25541768420126
-2226.6357872407216,-2818.1357952126396,-2460.664577767001,-326.9508321710062,-2053.710730864586,-160.51401123105535,-2259.748137347932,-2238.631148838634
-437.1203885370942,-948.8488880507036,-12785.025324485518,-3313.564182837063,-211.7403155041723,-3667.261510289672,-81.81190938644937,-244.08646791335784
-192.66255123290722,-352.81486404035775,-7709.352151993959,-1679.5947116559646,-67.53989912991668,-2539.544876283998,-944.0738145553261,-8.44030447482576
-2705.3897083670445,-3649.6311060895,-13141.86671011222,-3733.931230182104,-1997.5703765321139,-782.1908264685429,-60.769339034378575,-2343.6207450561046
-291.4300956072848,-1254.0176887047728,-19901.016168615013,-6946.677866104239,-22.716272681636116,-8524.946398318767,-436.0315749322483,-116.96747444772694
-79.534605945235,-295.96833577620396,-12426.813148766898,-3755.7157837258505,-12.166713539601325,-6106.779479320411,-1148.8188343948968,-72.14780012345017
-89.17466823474814,-79.34119358509406,-13891.526216323045,-3971.0771838222204,-71.7939810196732,-7084.754898001559,-2418.8916009391232,-88.2508826032767
-1349.7334467740811,-2261.8806838916203,-14081.572841513824,-4171.963083146803,-960.1431489988915,-3271.2508558830964,-1.3231660778868612,-1079.62095474271
-18.270121255875477,-428.2106352406112,-8767.664348041377,-2160.0487767125333,-163.37263290538908,-3227.674220784166,-602.1190202718684,-123.54296293214568
-128.1509757525152,-307.8446964185389,-7390.347170507031,-1542.4419358030343,-46.413068933069574,-2621.6942084762454,-1102.7129844440774,-12.134140868404362
-138.6971396055138,-813.3295371578694,-12838.307690527363,-2925.937163773074,-46.81010918140519,-3791.1029125977643,-363.11216621873336,-69.07696434132218
-2139.1003527795624,-3125.4851332615567,-17118.39917124212,-5719.573720347221,-1655.5584369459016,-4959.87381507859,-0.0535452117782761,-1897.2083602406124
-195.99458297810193,-600.5601448429899,-11290.732636350309,-2229.3152964508004,-89.24788676721411,-3038.3657596076882,-829.8854691467108,-5.1913651860348855
-222.90253917698772,-468.0478239802379,-6757.742824568967,-1814.1115653250279,-147.6556254907749,-2264.1276506845415,-186.7775818131925,-109.52079647326114
-77.6865238186564,-585.138381988721,-7138.12306950308,-1377.37177632335,-40.30452494934895,-1844.5714330601043,-554.6678961792879,-78.93828891230383
-105.45177895991287,-350.47591087271,-20400.997681470984,-6964.665018610978,-7.937839463883806,-10648.140404957794,-3188.830638883264,-115.86255603953943
-197.6176638202984,-705.430584551288,-15389.854649802654,-4219.640577488573,-3.6924443433592344,-5619.454772199377,-1402.2645546143474,-70.61142170276307
-184.6551728286867,-1287.0933909351859,-20078.008070203807,-6937.109028710573,-10.207521513947796,-8800.204405525454,-581.6977623797618,-127.75752836873782
-112.21455419327576,-316.9390801523332,-8095.224034007992,-2107.932479543775,-19.259806449013727,-3436.9862312056894,-1091.3219224735426,-28.732438208851068
-101.60658724097974,-606.073035916688,-12946.439045267982,-3000.6010968362393,-26.8066408585214,-4481.429040612412,-1075.395910847342,-21.844271488131938
-153.25684652398317,-660.9515552815113,-19059.595293134847,-6326.891698170404,-4.395867919767358,-8613.988079679297,-1703.6734825119977,-67.25746095884779
-41.93787080218005,-466.65248349729154,-6893.152296557693,-1231.9201109344435,-112.80860361407568,-1699.9447519572423,-481.6022394376442,-83.71772656278348
-218.1799004484507,-653.5941507485336,-12316.779658080299,-3040.184426580106,-87.10345949633403,-3878.647943308092,-215.27711114455732,-114.7391212430011
-19.435796130799375,-293.215448902322,-16550.93639994251,-5943.448333412247,-82.85097437679721,-9102.014695984642,-1926.1157285388822,-123.58642084631684
-59.5264729593536,-563.4629545458906,-17586.31877499856,-6570.227911590589,-23.417192341175912,-8405.378729251514,-720.2615162375633,-101.25724102442764
-646.9174500192147,-928.8214224229549,-8761.934765211943,-2655.4425240238124,-467.65772752140936,-2825.6009356694485,-18.153619341305838,-517.1620103896386
-1435.936677192207,-1899.7137224945095,-10543.23295360365,-3294.6119627842563,-1092.5587988669672,-2645.857650098332,-1.0904944170126747,-1180.5611459514864
-1064.4850497654268,-1968.7505983238636,-12557.261062275547,-3428.832650469066,-741.6817718499101,-2332.704111725747,-4.9823157413032995,-877.4380169236524
-98.88415883060365,-150.67058075910793,-13330.022425538782,-3845.9253917700134,-22.230353189713043,-6738.576845196061,-2348.436036050102,-82.83008179961561
-63.555410655286416,-669.6364891127616,-15256.374074187794,-4382.497755897585,-21.60289292283645,-5840.749108645024,-973.2983648732251,-117.06690220208132
-1593.2192189484683,-2038.2840045481619,-13552.351685421761,-4704.1720562834735,-1200.8693386528985,-3964.443044516336,-0.4336111149648977,-1293.846344495807
-99.2827229907009,-152.15151058564928,-9187.04785238113,-2106.8916600468547,-90.18572760201644,-3758.3095565069248,-1494.224055651043,-12.95825295946204
-264.1515598518617,-1111.7261393022495,-21138.655164760592,-7076.605007593436,-0.2690900448849309,-10564.000175015768,-2561.2365077609516,-154.68249465007608
-2017.1114218947237,-2810.9919302839376,-14484.659357261253,-5002.947218350692,-1544.6312103625885,-3927.6398792793843,-0.0809852720453174,-1749.8993100849177
-198.665945489849,-567.4029431519037,-10886.315991126065,-1834.9197787801893,-83.40827161965802,-2598.541510645333,-951.2982402231165,-6.218625644575465
-574.4146684890494,-1027.1379013127546,-4740.660356345867,-1014.9407642434705,-396.0452179712947,-442.87297946385763,-214.48260575665233,-507.4846370661308
-378.1405730007867,-954.6940076505902,-10380.709978669798,-2761.765131227643,-250.30943700090288,-3154.924153156699,-63.83487887028948,-315.64666584646346
-34.56887179946134,-430.39015491149246,-14465.048653024005,-3352.889148776862,-61.86013318999635,-5682.289484617916,-1841.4429352132847,-22.76776362362593
-60.09842589853123,-226.69950116169719,-13001.957644023658,-3548.3503048539237,-22.327094224466116,-6183.414043134001,-1985.009904523737,-81.19466617270727
-74.69841365779334,-518.0519248208243,-5379.410265050783,-794.3597174502377,-74.93460826624504,-2235.18048135025,-1598.1733100891706,-39.79421087097846
-586.9128132238574,-1124.5234016797572,-8681.721504031906,-2271.749187486901,-464.24880494467106,-2062.0530801980335,-20.162348338828835,-556.0957892089243
-1775.8061828508116,-2339.919217071524,-13582.944191723078,-4858.695514000641,-1434.5603889569757,-3917.9713711605455,-0.15239717582182788,-1601.9795791452293
-167.98992477229558,-829.0448934692765,-20613.4222324549,-6968.259209572741,-5.817558059248742,-9796.553815966256,-1970.3161012192684,-59.105683372133036
-16.793365349424406,-571.6460676626725,-15160.582805549495,-3863.279570302657,-68.03524852945905,-6309.075801255868,-1634.2115438347942,-106.77779155711815
-136.7984026070085,-340.3863894088421,-7441.717507078174,-1727.3477090350711,-67.49026494439686,-2604.1433193203043,-859.240857030137,-8.423507715151091
-100.40335311453494,-199.4250627545516,-8857.118384932637,-2688.3922254338418,-14.273050906293307,-4800.4818274127,-1693.8799356166949,-87.99272371582273
-170.83173073212424,-494.11541744522157,-7253.993482892056,-2031.8273596665176,-2.1822524289847087,-3440.376825061846,-1269.6794436646933,-106.82412102771939
-568.4164523106446,-994.2491844408269,-11213.212067071052,-3204.168787347608,-328.6878527668319,-3713.459322825289,-37.88964459001468,-384.36373925690935
-82.98980226993098,-255.0659245560757,-18545.014856785685,-6353.760498261091,-13.827707627496874,-10063.490971955574,-2849.995420938328,-66.44407931481022
-776.2721661054345,-1238.677253121665,-10530.821960823705,-2798.2684208642218,-483.16858920159063,-2718.9480018151635,-17.715783575742527,-518.7718678678359
-231.17434559766954,-878.5346806689552,-20380.688433696436,-6987.7941124826875,-1.4797339143161463,-9468.01017989856,-1780.3736187941647,-98.08121378511797
-31.655203261157723,-148.16489202126144,-10234.929696241676,-2581.910693142371,-159.68560735270333,-4696.341477733764,-1798.7789750776265,-59.03656869216432
-710.458366510086,-1188.8368504335626,-4200.15969853167,-31.98286930109679,-793.399415662165,-1737.1182079838386,-2046.0817011988254,-770.611730332939
-1345.7134946422013,-1908.4645577391743,-4523.887461429315,-1074.17877596588,-1163.3241543519407,-49.14639585566545,-958.4839077055581,-1271.8343696044874
-32.01732717609726,-169.7781201241801,-12138.491054078784,-3326.8008976896635,-63.28152753157256,-5872.816053260101,-1978.2567065207352,-52.695410480997104
-1164.7074839641325,-1789.1565818452254,-9584.51360476279,-2767.0943801596177,-871.2268045438027,-2068.4233151014773,-3.8622031446577187,-1007.5682022383571
-564.5262703134457,-1311.110654797594,-8643.378551518337,-2069.470698741735,-335.7460900527789,-1674.2359915109032,-42.803012408552675,-445.4907070451933
-145.32907717285346,-140.52452717638064,-7243.90909772039,-1807.9215882440885,-91.10062108614225,-2989.4251934409594,-1109.9895055040874,-14.09081245611948
-123.9550182406289,-768.4104822869516,-16145.948109297806,-4457.594660101988,-8.308341726470776,-5790.636156322394,-741.7397142271382,-80.91693621152424
-245.51555624633093,-789.7569306584546,-21376.418667310165,-7221.795178426579,-0.7815245946494538,-11079.348625325747,-3553.4964284263237,-119.54162880572017
-128.7582991566723,-256.5016761779193,-9155.628083771477,-2477.0452759581276,-8.944626175114292,-4175.038025928835,-1522.834631943254,-58.25287454954246
-1463.1018843762631,-2326.833260677954,-12973.738035880824,-3974.1393915984663,-1127.9609556003381,-2757.1027962356275,-0.7617948313018752,-1296.9318137609214
-221.18587717696218,-564.2412805102414,-13059.976673340318,-3338.997294518096,-60.49850399397219,-4428.402605033833,-318.7154281775206,-66.85570617055784
-914.7782157843033,-1466.1543450742142,-10352.835163066155,-2577.000554487237,-648.52025746445,-2052.4536445872845,-8.35422234786699,-718.5304931690349
-284.7576732603552,-1221.6204362017077,-14245.540466081913,-3608.425717159741,-60.20085010395681,-3780.9241095482757,-246.34561560955026,-151.49215543057736
-933.7545786905677,-1247.6953064907127,-2843.8670572392693,-654.1278174390678,-777.6145302613133,-147.48477676222765,-592.7784426649298,-848.6916162104504
-804.8011178215027,-1434.5329314828912,-13589.704557973466,-4205.122063791721,-570.9198610717809,-4113.17143269699,-9.801338430254887,-671.4551143661375
-90.18185448562588,-678.5676251264058,-13385.920842622249,-3164.0629826990976,-19.46111283239518,-4610.584504807848,-909.2341639590745,-34.255985868459355
-123.34676072102032,-264.02104096074925,-3822.113682693853,-946.4920477952297,-72.36026263454654,-1410.7791164122416,-474.73856364325604,-57.74991522009422
-1983.6573916848438,-2764.5516331846948,-8805.456315872047,-1775.0410437352823,-1676.5572346691479,-29.827491889493274,-1046.0179885777316,-1791.5478150162553
-144.10541373981152,-795.5910143663608,-14804.676720301906,-3840.5426310638522,-15.85043901240727,-4710.5446038142,-870.6904969578802,-36.328308557664265
-12.166237209597202,-252.60624172857223,-11103.85433853585,-3207.5460665879577,-124.6108173591031,-5602.480241215425,-1543.641325171061,-120.47719134397097
-1471.943194575857,-2331.2102824556396,-12186.518527200993,-3594.474629923805,-1077.3483949854267,-2102.4333953075165,-2.4226358483054495,-1239.3055476989427
-18.76817725656504,-401.40086430513134,-7856.098938007713,-1880.6912007916073,-130.32683523354493,-2881.0592923325858,-591.5783694130664,-98.92313838672199
-254.64861620813372,-465.28071998098045,-2067.661306878197,-652.7583040749125,-209.9458507772701,-673.0729722680076,-387.43546810052123,-219.85846479867433
-188.5754526669036,-659.8471805673676,-16958.821226053562,-4597.629564452319,-8.058036581480485,-6223.110388779032,-1214.6219757788606,-48.21022383456892
-132.2850246852835,-416.31894704814056,-10234.365743628938,-2456.589946712254,-35.36540936560505,-3798.606331918217,-1140.8410067021157,-13.69916443737877
-888.882384667426,-1755.791766313096,-11112.30012195033,-2765.0989070591363,-535.5064879477599,-1768.6820107103588,-33.53780468962426,-704.3573622120077
-611.388188880865,-1329.8875457327833,-11145.098619886721,-2597.1874600813876,-404.78273520991917,-2385.731756799953,-24.53809167505617,-478.67586880479814
-234.0770893939384,-990.9067962131645,-20280.898627363767,-6978.584181353265,-2.392284924925554,-9274.489508354505,-1542.6823020576203,-83.6817465028889
-153.9076969345343,-734.8235107371698,-14340.57345704694,-3959.51795841118,-15.5459622490183,-4804.756866222102,-582.0826985803324,-60.96234380009938
-57.681655006558415,-127.89220144679246,-7278.555802098213,-1703.2685727974422,-90.11236252321737,-2856.670065085924,-969.6274883315124,-33.23504970213919
-291.7193987404899,-1181.2073826371784,-16216.817498503417,-3863.8532443206614,-49.35270863970137,-4386.946694736908,-447.7070526928415,-34.58095017028072
-160.1975893824601,-758.0941983571072,-19042.15161456594,-6857.928417983168,-11.545414251558908,-8599.525022642796,-568.8437113934207,-104.32292960885732
-148.92323517640844,-275.10532042577745,-1964.7407368277788,-671.5777744973288,-123.40278187534902,-1270.837976624725,-603.4037443199642,-132.29321766747805
-635.3602648904354,-1647.0637344856395,-14462.829430669497,-4064.5769424482346,-542.2811051138215,-3971.8340274502966,-17.789586918731555,-644.8891550979915
-159.95082295497718,-803.9341826014877,-16454.885539007795,-4260.069520541194,-21.122681341179455,-5674.28530189789,-1331.6438579997625,-23.548504307815314
-10.946206424959719,-444.854754695359,-12213.781616909206,-2720.032484053976,-100.71237265119768,-4330.994923042981,-1187.1899618533341,-49.1740781699298
-234.8104233536819,-274.3531097132587,-5668.279474832982,-1014.509756808889,-154.368652874457,-1506.3890879154349,-692.1526287912836,-30.072153899193545
-234.17516713313796,-848.6200155354841,-11412.887390879092,-2569.9051665628112,-51.78627594713884,-3047.4153140325766,-278.76263794362006,-111.18070240620469
-50.13763940574347,-240.30686194957534,-12981.199691686164,-4066.4556231772117,-28.938752651634886,-6641.705879224851,-1218.9895811769625,-81.37648124097494
-317.10365902746213,-1366.4062217878159,-17568.21708980748,-4715.471970575718,-1.6167666473064364,-6024.720262853379,-967.1553189548356,-131.88553152605581
-1308.1593051792818,-1944.5352573671153,-10791.578247589634,-2999.1124158272482,-942.4763146810191,-2257.1036370163674,-2.314254357874389,-1068.5589185549202
-377.56943576342445,-718.7768648497494,-3538.5321676046,-661.0722753163004,-275.50359750526263,-427.03298129021965,-393.99162026918697,-351.06561109500376
-63.21190498965491,-387.6528017648032,-18649.104680328124,-5248.315853399246,-60.862789478051226,-8796.816301296934,-2784.3244457723276,-14.575518777366428
-932.5939340980354,-1242.1242552087838,-10044.748233823808,-3275.7355651891353,-703.5516153648284,-3408.7984907334007,-4.950851777481114,-779.1505633642582
-364.00693189046086,-1313.8764195918925,-12752.028234676356,-3138.166289363585,-122.21236262465406,-2800.4237703315553,-141.97990476214193,-208.56080096278876
-248.19952199355888,-795.3283767797241,-8792.9700616863,-2248.301665635501,-249.50040768137666,-2667.956196332935,-97.71869709055352,-292.70069638201346
-2128.9799046750627,-2957.6494587599636,-9187.054704534372,-2281.0592157612714,-1683.623802409576,-161.48879523876715,-450.22090239187486,-1937.7299167267813
-224.41499097313556,-478.8358476767145,-5923.174951380589,-1138.052903197257,-109.7722682610001,-1261.8874955515378,-448.61339101588675,-51.88485400288838
-246.58599630160913,-27.21768345969454,-5571.818288649478,-1676.5115421427029,-123.05671489645259,-3063.1138853127713,-1426.5184107513246,-109.96104073278154
-1552.9571535128719,-2336.3687029780185,-12062.187438033261,-3689.3125008172215,-1176.5659498653229,-2138.3237215748622,-2.027979441025714,-1327.4110394572424
-161.95681940502283,-882.1634101920998,-14635.16363222337,-3974.1412334549277,-3.8811385531363833,-4938.900926078954,-906.8326025697048,-92.4866193458732
-2882.886333983949,-3380.132298103378,-3701.802685134135,-1251.3476649929692,-2683.7980794746472,-8.086907487222552,-2490.452153436949,-2831.354760205588
-1.684147297396935,-487.85121886350316,-10998.663135476241,-2766.146760703704,-194.76922319569354,-4909.419165509886,-1753.6889999796642,-152.43797511448975
-161.62728063711148,-231.5054083149342,-11087.66124615587,-3345.5839991820094,-6.463167561768931,-5809.833134708813,-2009.5717471577057,-101.77488851612026
-3913.1580728488702,-4909.07561419731,-10722.265885945139,-3601.40882183117,-3304.840826459548,-3.62672335455816,-1911.0701766742084,-3688.213964647521
-214.45844282448076,-1120.4446592108968,-15370.683572930477,-3979.821537330224,-21.254906178580214,-4653.422559892685,-450.5745745697918,-115.868786605674
-2003.3508439690195,-2490.127304245333,-1872.1809581510936,-206.4104580226285,-1862.2451534777235,-292.4380140200855,-2220.597652720458,-2011.8165367180034
-207.8261192022889,-148.20466451558707,-2306.7712217123126,-1042.425012774158,-151.71211773373614,-1519.1012248188338,-461.2416161396385,-169.19073551786826
-1895.6084179996762,-2289.3332372403033,-3716.6708090854104,-1062.3648676466144,-1732.9263641563398,-18.32561353992353,-1496.1872528579286,-1795.7133087696875
-200.41899677719093,-429.2342630982009,-2713.4230487311224,-394.84277946622,-198.25716680365252,-713.84323703467,-626.2981355868003,-184.9127677774403
-53.34337016775295,-397.23913489834024,-8091.517045716568,-1804.096279721987,-40.319965684819664,-2817.439013712453,-918.531999208245,-24.599489795484168
-301.21754584897093,-612.1384952669804,-6044.7865983543525,-1362.0334577510928,-192.86535992737012,-1267.886751967225,-114.51977617726214,-218.4834371738653
-153.1421892073247,-378.4144110110641,-5932.115498221934,-1656.737583867635,-103.00106913283057,-2101.980124515968,-262.4291343693081,-75.18546280495201
-2431.4049014965926,-3301.1418245114296,-9078.62053569279,-2338.254137050649,-2004.325484652355,-69.17754619596481,-753.3139346472308,-2256.5201820855
-1678.9797307146548,-2307.393470690739,-2351.766806447771,-81.96561426456013,-1629.5752889273988,-573.7718926947216,-2325.998445142214,-1709.1338029896858
-76.97760340701477,-207.86058836883348,-3542.4192533746887,-1214.4628882394722,-41.96279405096467,-2355.6255150715065,-1028.8157459599622,-70.12563178701392
-96.17072231213066,-506.2993233711151,-11668.381960285891,-2991.3531172542616,-8.19613784376455,-5060.037109015512,-1761.6606024486373,-68.78501335896283
-2514.7740949297204,-3191.553310007972,-6410.8336731007275,-1669.2617599695416,-2216.311422197549,-6.677427714013224,-1719.783444677032,-2288.449405178237
-2191.894036968094,-2693.362717565142,-3373.745637317117,-599.2396564069866,-1983.9665571624082,-58.24168711747641,-2011.1739028992936,-2145.803336043208
-616.3493192089959,-1265.5360101364972,-3189.764710757604,-411.47955886262775,-385.3873071736973,-495.51133182860684,-1101.8123223192244,-546.8951585661398
